"data","Variacao_Brent","Variacao_Petrobras","Variacao_Chevrom","Variacao_Exxom","Variacao_TotalEnergies"
2023-08-30,1.1646866909985,-3.37001218984635,0.574362261082876,0.279586215428447,-0.395820140284949
2023-08-31,1.94566247931247,3.13166956875525,1.98634191620442,2.09550692553302,1.54188717700815
2023-09-01,1.6826626904785,2.13940941693181,1.31467049421084,0.00881090250773868,-0.125237679582059
2023-09-05,0.621943084073449,0.878379140307599,0.10212553291387,0.86321092880317,0.517238276338112
2023-09-06,-0.750552225859066,-2.47823093098554,0.00599802349105837,-0.48904477996758,-0.421014586979432
2023-09-07,0.811836489989744,0.82417501442806,0.342059125244084,1.45678254196356,0.751637524195689
2023-09-08,-0.0110337959869267,0.408715699557884,-2.06328094522161,-1.25421411693441,0.481823446741081
2023-09-11,1.56663523665864,0.542740332077568,1.8624836065384,2.9169534818141,1.85614372764065
2023-09-12,-0.195524994513762,-0.0674714940175888,-0.365685881709666,-0.8936892003194,0.182236521431604
2023-09-13,1.98084430695442,3.78122518619681,0.619734535625641,1.78632270529767,0.56085358547998
2023-09-14,0.245467838233381,-1.10605125282873,-0.436522003342246,-1.53560559093255,-1.58274868906434
2023-09-15,0.53231129391623,1.25000352922298,0.432433165587394,0.805486260486277,0.275693525274538
2023-09-18,-0.0953128952603272,-0.714753787509338,-0.0119628467378256,-0.263513736995374,1.31357964612295
2023-09-19,-0.858594011062482,0.327226384873621,-0.305020643627085,-0.792636402166868,0.0301472071677675
2023-09-20,-0.245905838277435,-2.28310752258104,-0.899874004457629,-1.40893416507764,-1.25094476283736
2023-09-21,-0.0321612086922935,0.667559309249969,0.659844011006431,0.156849339338909,0.137368699475847
2023-09-22,0.0214477036355527,-0.265251737768376,1.4613952083289,1.12232546383112,0.884014366192642
2023-09-25,0.718188618683873,-2.52659651199947,-0.539389263170588,0.154865611267541,-1.20864635481165
2023-09-26,2.75649637347975,1.90995727070644,1.93086422851591,3.25572817361454,1.25401392029087
2023-09-27,-1.21181332093029,-0.669340231620245,-0.263094577821467,-0.607317592406713,0.951513762466797
2023-09-28,-0.0733903300900775,1.01077909021545,-1.15481638020612,-1.5819865826874,-1.61579033637359
2023-09-29,-4.82635462380865,-2.0680418323934,-1.2335439991025,-1.65844918121269,-1.73357565787002
2023-10-02,0.231505993376805,-2.58855658406847,0.234177618212055,0.172969456358861,-0.371410527643007
2023-10-03,-5.62032634542756,-3.07692677055194,-2.33031783401759,-3.73823859328826,-2.42310907913401
2023-10-04,-2.02773326334321,-0.5772000410365,0.527478315606714,-2.25112299213453,0.175104442671094
2023-10-05,0.606639869253973,2.24964024400498,-1.01891289269952,-1.66987772318325,1.68441342467912
2023-10-06,4.22085554213529,4.40028302941661,2.76767898133022,3.49911361768284,1.68776056888406
2023-10-09,-0.56721496465682,2.51529493269607,-0.107970209484168,-0.42372992107981,0.676198622206681
2023-10-10,-2.08785145373259,-0.0663145154674774,-3.2664749621255,-3.58533199989829,0.320560338306658
2023-10-11,0.209741675385547,-0.331779947398879,0.0806887765972432,-0.0187779542380913,-0.395621015521972
2023-10-12,5.68604580191674,2.7962657111805,1.75525764810997,3.19338920531343,1.52765049493745
2023-10-13,-1.36428415897945,2.26684191050354,0.81677213082453,0.0728080455631813,0.135425772682756
2023-10-16,0.278862237306079,2.34325450571868,1.32406440279412,1.30968847783039,0.676178704142548
2023-10-17,1.77975355613371,2.22772657024036,0.793604546880285,1.40048259910394,0.0597028589959718
2023-10-18,0.961745632150817,-0.968522051928307,0.106564016411461,0.0619740564101723,0.0298279277944852
2023-10-19,-0.238139854783828,-0.91687970832954,-1.34240342432122,-1.71650581280566,-1.75961877145131
2023-10-20,-2.52821369191488,-5.30535935579896,-3.6863927877325,-1.46741524661849,0.197335895920601
2023-10-23,-1.959258711294,1.30293032113952,-2.50808996950149,-0.968476553814131,-1.22709462471554
2023-10-24,2.33904572014533,0.32154463100644,-0.497924551348164,0.184516052559457,0.628840001993983
2023-10-25,-2.44091536146005,-0.89743807627722,-0.718544397429386,-0.911684222448541,0.0609677109513545
2023-10-26,2.90003757865073,-0.840880427685173,-6.72051301872957,-1.90520023367477,0.944394672927922
2023-10-27,-3.34881332479438,-1.43509633479316,1.20539671687109,0.312642531614312,1.02610583917532
2023-10-30,-0.0457327473166964,-0.727992449877988,-0.246423861575946,-0.0283328108001386,-0.522775937378586
2023-10-31,-3.18042133877233,2.19999949137401,-1.20085092383578,-0.198393091639335,0.675682564484688
2023-11-01,2.62318479587737,2.28310752258038,3.31990479312309,3.28474180305991,2.37135908355326
2023-11-02,-2.25676352205893,0,-0.773053199078439,-1.21895502118512,-3.19056302575735
2023-11-03,0.34161964614499,0.191324823898734,-0.41325154652781,-1.77212474888419,0.752445482261571
2023-11-06,-4.19112430386698,-1.78230256073395,-1.76190227067415,-1.56796412491129,-2.18073062139405
2023-11-07,-2.53645347303397,-3.04601592827672,-1.39187709622114,-1.22828787116621,-1.28263302075217
2023-11-08,0.590899189456063,1.60427654081629,-0.323027721063244,0.0291448355271154,0.603247301536847
2023-11-09,1.77477581681289,0.197366666760838,0.711564385982682,0.767289163317543,2.36777505204455
2023-11-10,1.33856850522611,1.90414264112853,0.734524710859691,1.05059887989493,0.826066997953675
2023-11-13,-0.0605858269475711,1.99741918040555,0.729168785943063,-0.524604579908034,0.938484892877636
2023-11-14,-1.56420625249544,-0.315857176095264,0.351599101072762,-0.604082124736276,-0.605082126894118
2023-11-15,-4.63168529452539,-1.45753831513528,-2.603732721696,-1.15763509091467,-1.36599582745173
2023-11-16,4.12038558105505,3.15113002432216,1.89744117961385,2.43997659802718,1.47524213823803
2023-11-17,2.12132374584427,0.374061487018488,-0.0553799164729795,-0.438261326681972,1.78014668899463
2023-11-20,0.157916975097086,-1.55279499426434,-0.235497704100337,-0.0382783880641174,0.495549241897688
2023-11-21,-0.594297006556711,-3.47003266560048,0.201338904776184,-0.430783986393779,-1.24728157855782
2023-11-22,-1.68374483752213,0.196076683641919,0.394922786806452,0.53840740995326,1.0133683044749
2023-11-24,-0.744599727583866,-0.587085147004641,-0.372666189701696,-0.583341887856199,-0.116315545906614
2023-11-27,2.12552747798156,1.64041997214319,0.796615330854702,-0.0577121576783012,0.393019336906686
2023-11-28,1.73848942659139,-1.74305686300155,-1.09957453448452,-1.50144866706229,-1.60939624576706
2023-11-29,-0.324905713627027,0.328516359117394,-0.215410708570937,0.390855521001134,0.279991806214646
2023-11-30,-4.76880899470868,-0.392930044649705,0.842612398084282,0.24333268950569,-0.999265649787844
2023-12-01,-1.07758430998711,-2.95857862022742,0.0414319174128355,-0.543739751635632,-1.7069934377244
2023-12-04,-1.06369581448067,-0.745261576190598,-1.38744707294985,-1.94278810684475,-1.34400388589867
2023-12-05,-3.75646892632479,-1.56996278652105,-0.230996660818359,-1.32417542684776,-0.750046654569632
2023-12-06,-0.336473741226967,-0.138699428972121,-0.0771771636105331,-0.696198604739227,1.0333217707916
2023-12-07,2.41727645153731,3.33333686546021,1.32706039457114,1.14814560438496,1.61806979702031
2023-12-08,0.250530657411674,-0.873656676351342,0.0277240285488495,0.0703161151967122,-0.060088501893761
2023-12-11,-3.6696053667268,-1.69491525423729,-1.28161137879642,-1.57598840748684,-0.315645706186376
2023-12-12,1.39268746888587,1.72413793103448,1.48070218270315,0.887297389198708,1.11579895532984
2023-12-13,3.16455481621185,2.91525630627662,3.67885488069638,2.6890454016858,1.01401778993735
2023-12-14,-0.0783155699201234,-1.51515475156005,-0.386838258252438,-0.669423403148734,-1.19574488358071
2023-12-15,1.82886197344476,2.67558914587213,0.220948482610896,0.743310196886012,1.19528320351126
2023-12-18,1.6420865411211,1.8241024495948,1.30946473127678,1.31824527080784,0.250993888261648
2023-12-19,0.593201528960276,-0.959696552183718,-0.916644285968589,-1.67006627476499,-1.03093455361692
2023-12-20,-0.388955546378655,0.516801548747606,0.306160874453903,0.45423790768883,1.78572117876874
2023-12-21,-0.403073053639442,1.41387729705421,0.225596392239919,0.17693925020669,0.0877157269815159
2023-12-22,2.5294043350438,2.59823072258823,0.900364503723302,0.225685133229473,0.715743310432849
2023-12-26,-1.75157046292176,-0.0617679342305378,-0.328062455210285,-0.469939035057053,0.304578278697887
2023-12-27,-1.5819235556714,-0.927068082207113,-1.40872841686449,-1.44599760746508,-3.23887416794822
2023-12-28,-1.72215650546282,-0.374300792555093,-0.407291575716509,-0.209600837763442,0.687386576597614
2023-12-29,-1.4927330116985,0.187850547711867,0.214529403039487,2.38047326816113,0.281986419043033
2024-01-02,3.10976496156556,3.62499952316313,1.90661371753768,0.840172533433943,0.0591992240758655
2024-01-03,-0.843455159245244,-1.38721075569817,-1.09630286146661,-0.871925513694411,0.650794908200053
2024-01-04,1.50793382338199,1.16208274999759,-0.172580485400846,0.302968686003303,0.24981360958353
2024-01-05,-3.35195444139541,-1.57194809244369,-0.598400221414534,-1.66617863220887,-2.30137740652478
2024-01-08,1.93115283534931,-1.78133232982717,-2.5418080613766,-1.23860485798577,-1.75543607225729
2024-01-09,-1.01816383995241,-0.312696631961254,-0.823608080560408,-0.983240438991447,-0.702514798845804
2024-01-10,0.794271596500469,1.94479565732363,0.539791542766082,-0.020269806430263,0.538305323879035
2024-01-11,1.13680042861003,0.553847092848623,1.36977251506392,1.2972522580828,1.46856209903233
2024-01-12,0,-1.59118865638824,-2.43091038717682,-2.26112513840928,-2.78908250120832
2024-01-16,-0.523698629856559,-1.11940488824526,-0.396692403461,-0.726787866443603,-2.01613366016986
2024-01-17,1.56651420612313,-0.503144186323544,-0.908320176998723,-0.185605587693482,1.2503971378781
2024-01-18,-0.682681322306166,-0.505688528756249,0.296148742951923,0.154952367516149,-0.171956555029576
2024-01-19,1.90936869477526,-0.508258734875545,0.175759273302345,-0.134086908210423,-0.939558852307833
2024-01-22,-0.637015391441596,1.78799320370027,-0.280727868518611,1.1258045555886,0.0158111547516316
2024-01-23,0.615962092987846,-0.313671508009528,1.99169674431143,1.72606960351459,1.53310794845549
2024-01-24,2.9860061997886,4.90874585348178,2.51863731810077,2.54015945588018,1.04297294617093
2024-01-25,1.35873194520864,2.27953904635544,0.3836521756273,0.851858190520892,0.9705703556841
2024-01-26,-1.37642308063889,0.645164898966662,-0.0402290189342562,0.126210925648541,0.0152611170136977
2024-01-29,0.570389820387911,-0.699294481071308,0.697607508290471,1.66779915302091,0.701752956608541
2024-01-30,-1.39978716503319,0.176049164818789,-1.79190149806968,-1.94563752524088,-1.25738797787304
2024-01-31,-3.68376229342351,2.46045743293919,0.312017049935447,-0.40851880062213,0.414232343974025
2024-02-01,-1.74078166494529,-2.74442280456194,2.94137948574533,-0.410194522364128,-1.65010580904115
2024-02-02,0.853479913470991,-0.529101419029303,0.0591147757775374,-0.411884048168205,-0.776765253010264
2024-02-05,0.769327465772152,1.83214813560628,0.0131321947223375,0.68931258218203,1.84750922124084
2024-02-06,0.788907972353703,0.928612023580659,-0.144405127594497,-0.0293386594591715,-3.07456375229679
2024-02-07,3.05516752545915,-0.862562529010138,1.26864695578543,1.71199371854984,1.80809392250652
2024-02-08,0.686028674299321,-0.290018780303946,-1.96027802175733,-2.1159993765576,0.186937393088819
2024-02-09,-0.231174638961286,0.465386394535599,0.688565010031334,1.37565252241206,0.497589343760484
2024-02-12,0.939020296422447,-1.79502817066598,-0.973169193661062,-1.77377325146144,-0.30944910527847
2024-02-13,-1.41355348120982,-0.235843221332599,0.272236644557764,-0.493388610685246,0.310409665210161
2024-02-14,1.54412029386264,2.83687671437373,2.28462507948427,2.86593328440759,0.572493829964437
2024-02-15,0.736182242165329,1.72414454589822,0.11005966694014,0,-0.846158541165844
2024-02-16,-1.35378563110914,-0.338990794942408,-0.407427318707934,-0.944763641394885,-1.8463905090091
2024-02-20,0.837991829116449,0,0.935066520393503,2.04379413539756,1.3120424255131
2024-02-21,0.770805009102295,-0.340133038652523,-0.00643963295662791,-0.0858334184079243,0.0780200571305635
2024-02-22,-2.45009617213565,-1.25141817013228,-0.495392813456632,-0.878203302385035,0.576867399599348
2024-02-23,1.11491791484044,1.67050114045372,-0.13578605256329,0.394841753243972,-0.325529495455958
2024-02-26,1.35708562116562,0.283292609007799,-1.48267616146369,-0.211032345998079,0.373247048800788
2024-02-27,0.0358622579195153,-5.53673111493272,0.118291713623829,0.278766623983385,-0.960648803512552
2024-02-28,-0.0716988030293801,-1.19616545337449,-0.216621923977899,0.191714866590353,0.234670729311414
2024-02-29,-0.0837116629095851,0.968522051928307,0.526283192334459,1.26291593687357,0.67114141911028
2024-03-01,-0.897666035434359,-0.899278272097834,-2.57181646395557,-1.398333124289,-0.263563052628369
2024-03-04,-0.917876942293618,-0.967936120785314,0.47688838782472,1.22652239537168,-0.26425954314715
2024-03-05,1.12140194865755,1.95479339290728,-0.842298641407774,1.06966798556109,1.68328263718274
2024-03-06,0,0.0599174868897903,0.701134816486784,0.561961339684069,0.628454438281175
2024-03-07,-1.06074887069605,-11.4970116302578,0.341440571932703,0.940667300921855,0.213251159778279
2024-03-08,0.158378716518027,-1.48849335134781,1.41446160136276,0.590514306944968,0.471192512965339
2024-03-11,-0.352756256850724,3.29670005771152,-0.0723688225999927,-0.642081241787041,0.257183317503205
2024-03-12,2.57568439637914,-1.52925227938607,1.31674238464465,1.11705971924113,2.29365376408228
2024-03-13,1.65417042703904,-0.607698514773093,1.17616321123706,1.77120648500609,0.4130384651356
2024-03-14,-0.0936570273584794,-1.22282813797891,-0.096335195519521,-0.179424576519926,0.0440704854287963
2024-03-15,1.81626800828629,0.343880267304531,-0.0900028202522261,0.925682070429172,0
2024-03-18,0.563928952942285,-0.411243447492745,0.778580159942444,0.703466842978532,0.44053312552102
2024-03-19,-1.63653049911244,2.75292897147773,-1.32166525984193,-0.0884238017147142,1.15497207295879
2024-03-20,-0.197787289099811,-2.00937832955636,0.20058075216612,0.442517045272309,-1.69100412928965
2024-03-21,-0.408018744581261,0.410112545953958,-0.129146937527271,0,-0.264628512289346
2024-03-22,1.5451243007244,1.70183803363646,1.17030745877154,1.0221197320855,0.663332255201441
2024-03-25,-0.576368876080692,-1.33868684660278,-0.766918220029541,-0.750109549852803,-0.9371787685873
2024-03-26,-0.185511492300758,1.28901314116633,0.695563728561416,1.03699823858159,1.13820639423317
2024-03-27,1.61459760503116,1.87541679335486,0.889030595066125,1.10463306043552,0.599245356740593
