y_true,y_pred,residuos
67.7,64.07583,3.624171447753909
96.0,75.163414,20.836585998535156
61.7,58.463375,3.2366249084472685
70.3,63.236385,7.063614654541013
90.5,74.747375,15.75262451171875
33.8,34.048214,-0.24821395874023722
94.1,75.282814,18.817185974121088
67.2,64.54398,2.6560165405273466
28.5,28.95626,-0.45626068115234375
40.7,43.86671,-3.166710662841794
45.4,52.713062,-7.3130622863769545
78.7,75.12066,3.579341125488284
56.5,55.72674,0.7732582092285156
87.7,75.26414,12.435862731933597
27.9,28.179653,-0.2796531677246108
41.2,43.24194,-2.0419395446777315
28.4,28.782396,-0.38239631652832173
64.9,73.96025,-9.060250854492182
60.2,59.352787,0.8472129821777372
27.9,28.136637,-0.23663673400879048
27.5,27.75257,-0.25256919860839844
88.6,74.9552,13.644799804687494
76.8,73.72411,3.0758865356445284
78.8,75.28795,3.5120513916015597
75.0,75.03541,-0.03540802001953125
46.6,61.50139,-14.901388549804686
54.7,67.69614,-12.996136474609372
48.6,49.942963,-1.3429626464843736
49.2,49.828106,-0.628105926513669
62.5,60.84476,1.6552391052246094
44.9,56.628975,-11.728974914550783
47.2,48.50595,-1.3059509277343722
59.3,71.71182,-12.411822509765628
78.9,75.257195,3.642805480957037
49.1,50.487144,-1.3871444702148423
69.9,68.87415,1.0258468627929744
96.2,75.28876,20.911242675781253
47.2,49.3999,-2.1998985290527315
74.4,74.98781,-0.5878082275390568
27.4,27.597925,-0.19792518615722798
64.3,61.847218,2.452782440185544
96.0,75.111244,20.888755798339844
94.6,75.28182,19.31817779541015
27.9,28.164736,-0.26473579406738423
64.7,53.46921,11.230788421630862
33.6,34.691013,-1.0910133361816392
95.1,75.28614,19.813859558105463
69.7,72.16578,-2.4657791137695284
46.9,50.062553,-3.16255340576172
91.5,75.03349,16.466506958007812
60.3,59.30062,0.9993789672851534
55.6,71.95625,-16.35625305175781
27.9,28.172825,-0.27282485961914205
28.5,28.766901,-0.26690101623535156
59.6,58.304024,1.2959762573242202
51.5,53.60888,-2.1088790893554688
59.3,58.04546,1.254540252685544
70.2,61.649254,8.550746154785159
37.0,38.76542,-1.7654190063476562
50.0,51.993835,-1.99383544921875
84.6,74.56311,10.036889648437494
96.6,75.29023,21.309770202636713
68.0,63.215797,4.784202575683594
40.9,43.044582,-2.144582366943361
57.1,59.780052,-2.6800521850585923
65.4,61.928364,3.4716361999511776
49.3,52.710445,-3.410445404052737
52.1,51.414856,0.6851440429687514
71.8,71.631805,0.16819458007812216
43.4,46.68098,-3.2809806823730483
72.7,71.279015,1.420985412597659
51.7,54.418556,-2.7185562133789034
27.8,27.980553,-0.18055267333984304
72.0,74.930145,-2.930145263671875
28.5,28.793158,-0.29315757751464844
58.7,57.5056,1.1944000244140653
77.6,74.84095,2.759049987792963
28.3,28.648193,-0.3481933593749993
54.3,56.554916,-2.2549163818359403
92.0,75.13152,16.86847686767578
77.4,74.99841,2.4015869140625057
32.2,33.094467,-0.8944671630859347
53.9,55.327797,-1.4277969360351577
35.5,36.89413,-1.3941307067871094
27.9,28.230932,-0.33093223571777486
95.2,75.14767,20.05233306884766
81.1,75.190346,5.909654235839838
62.8,60.871292,1.9287078857421847
28.0,28.325209,-0.3252086639404297
83.8,74.289276,9.510723876953122
31.7,32.36464,-0.6646392822265632
36.6,38.576847,-1.9768470764160142
48.9,50.948074,-2.048074340820314
75.5,74.98035,0.5196533203125
79.8,75.17957,4.620426940917966
47.5,48.51467,-1.0146713256835938
47.3,48.551308,-1.251307678222659
92.7,75.21367,17.486331176757815
74.2,75.200066,-1.000065612792966
78.1,75.14648,2.9535232543945256
59.6,72.52167,-12.921667480468749
96.1,75.28777,20.812226867675776
46.5,58.122025,-11.622024536132812
47.9,49.509605,-1.6096054077148452
79.5,75.09641,4.403587341308594
73.3,75.24788,-1.9478790283203153
62.1,60.27061,1.8293891906738295
44.9,47.760315,-2.8603149414062514
27.3,27.64756,-0.34756011962890554
54.6,68.6641,-14.064100646972655
59.3,61.049187,-1.7491867065429716
59.0,58.522266,0.4777336120605469
32.8,33.575825,-0.775824737548831
28.6,28.932487,-0.33248748779296733
63.1,60.360035,2.7399650573730483
44.6,45.698467,-1.0984672546386705
