Parametro,Timestamp,Value,NmeComp
Temperature,2024-04-17 12:05:16,27.4,MainPumpP1
Temperature,2024-04-17 12:08:16,26.9,MainPumpP1
AccelerationY,2024-04-17 12:11:16,0.3,MainPumpP1
AccelerationX,2024-04-17 12:11:16,0.2,MainPumpP1
Temperature,2024-04-17 12:11:16,26.6,MainPumpP1
AccelerationZ,2024-04-17 12:11:16,0.2,MainPumpP1
AccelerationZ,2024-04-17 12:14:16,0.2,MainPumpP1
Temperature,2024-04-17 12:14:16,26.6,MainPumpP1
AccelerationY,2024-04-17 12:14:16,0.3,MainPumpP1
AccelerationX,2024-04-17 12:14:16,0.2,MainPumpP1
Temperature,2024-04-17 12:17:16,26.6,MainPumpP1
AccelerationX,2024-04-17 12:17:16,0.5,MainPumpP1
AccelerationY,2024-04-17 12:17:16,0.6,MainPumpP1
AccelerationZ,2024-04-17 12:17:16,0.6,MainPumpP1
AccelerationX,2024-04-17 12:20:16,0.6,MainPumpP1
AccelerationY,2024-04-17 12:20:16,0.9,MainPumpP1
Temperature,2024-04-17 12:20:16,26.2,MainPumpP1
AccelerationZ,2024-04-17 12:20:16,0.5,MainPumpP1
AccelerationZ,2024-04-17 12:23:16,0.6,MainPumpP1
AccelerationY,2024-04-17 12:23:16,0.4,MainPumpP1
Temperature,2024-04-17 12:23:16,28.0,MainPumpP1
AccelerationX,2024-04-17 12:23:16,0.4,MainPumpP1
Temperature,2024-04-17 12:26:16,31.7,MainPumpP1
AccelerationZ,2024-04-17 12:26:16,0.8,MainPumpP1
AccelerationX,2024-04-17 12:26:16,0.6,MainPumpP1
AccelerationY,2024-04-17 12:26:16,0.8,MainPumpP1
AccelerationZ,2024-04-17 12:29:16,0.8,MainPumpP1
Temperature,2024-04-17 12:29:16,35.5,MainPumpP1
AccelerationY,2024-04-17 12:29:16,0.7,MainPumpP1
AccelerationX,2024-04-17 12:29:16,0.5,MainPumpP1
AccelerationZ,2024-04-17 12:32:16,0.4,MainPumpP1
AccelerationX,2024-04-17 12:32:16,0.4,MainPumpP1
AccelerationY,2024-04-17 12:32:16,0.5,MainPumpP1
Temperature,2024-04-17 12:32:16,37.9,MainPumpP1
AccelerationX,2024-04-17 12:35:16,0.5,MainPumpP1
Temperature,2024-04-17 12:35:16,39.4,MainPumpP1
AccelerationZ,2024-04-17 12:35:16,0.7,MainPumpP1
AccelerationY,2024-04-17 12:35:16,0.6,MainPumpP1
Temperature,2024-04-17 12:38:16,39.2,MainPumpP1
AccelerationZ,2024-04-17 12:38:16,0.2,MainPumpP1
AccelerationX,2024-04-17 12:38:16,0.2,MainPumpP1
AccelerationY,2024-04-17 12:38:16,0.3,MainPumpP1
AccelerationZ,2024-04-17 12:41:16,0.2,MainPumpP1
AccelerationY,2024-04-17 12:41:16,0.4,MainPumpP1
AccelerationX,2024-04-17 12:41:16,0.2,MainPumpP1
Temperature,2024-04-17 12:41:16,39.2,MainPumpP1
AccelerationY,2024-04-17 12:44:16,0.4,MainPumpP1
Temperature,2024-04-17 12:44:16,38.5,MainPumpP1
AccelerationZ,2024-04-17 12:44:16,0.2,MainPumpP1
AccelerationX,2024-04-17 12:44:16,0.2,MainPumpP1
AccelerationX,2024-04-17 12:47:16,0.2,MainPumpP1
Temperature,2024-04-17 12:47:16,37.2,MainPumpP1
AccelerationZ,2024-04-17 12:47:16,0.2,MainPumpP1
AccelerationY,2024-04-17 12:47:16,0.4,MainPumpP1
AccelerationX,2024-04-17 12:50:16,0.2,MainPumpP1
AccelerationZ,2024-04-17 12:50:16,0.2,MainPumpP1
AccelerationY,2024-04-17 12:50:16,0.4,MainPumpP1
Temperature,2024-04-17 12:50:16,35.8,MainPumpP1
AccelerationY,2024-04-17 12:53:16,0.4,MainPumpP1
AccelerationX,2024-04-17 12:53:16,0.2,MainPumpP1
Temperature,2024-04-17 12:53:16,34.4,MainPumpP1
AccelerationZ,2024-04-17 12:53:16,0.2,MainPumpP1
AccelerationX,2024-04-17 12:56:16,0.2,MainPumpP1
Temperature,2024-04-17 12:56:16,33.1,MainPumpP1
AccelerationZ,2024-04-17 12:56:16,0.2,MainPumpP1
AccelerationY,2024-04-17 12:56:16,0.4,MainPumpP1
AccelerationX,2024-04-17 12:59:16,0.5,MainPumpP1
AccelerationY,2024-04-17 12:59:16,0.8,MainPumpP1
AccelerationZ,2024-04-17 12:59:16,0.8,MainPumpP1
Temperature,2024-04-17 12:59:16,31.8,MainPumpP1
AccelerationY,2024-04-17 13:02:16,0.4,MainPumpP1
AccelerationX,2024-04-17 13:02:16,0.2,MainPumpP1
AccelerationZ,2024-04-17 13:02:16,0.2,MainPumpP1
Temperature,2024-04-17 13:02:16,31.3,MainPumpP1
AccelerationZ,2024-04-17 13:05:16,0.2,MainPumpP1
Temperature,2024-04-17 13:05:16,31.3,MainPumpP1
AccelerationX,2024-04-17 13:05:16,0.1,MainPumpP1
AccelerationY,2024-04-17 13:05:16,0.3,MainPumpP1
AccelerationZ,2024-04-17 13:08:16,0.2,MainPumpP1
Temperature,2024-04-17 13:08:16,31.4,MainPumpP1
AccelerationY,2024-04-17 13:08:16,0.3,MainPumpP1
AccelerationX,2024-04-17 13:08:16,0.2,MainPumpP1
AccelerationZ,2024-04-17 13:11:16,0.2,MainPumpP1
AccelerationY,2024-04-17 13:11:16,0.3,MainPumpP1
Temperature,2024-04-17 13:11:16,31.2,MainPumpP1
AccelerationX,2024-04-17 13:11:16,0.2,MainPumpP1
Temperature,2024-04-17 13:14:16,30.9,MainPumpP1
AccelerationX,2024-04-17 13:14:16,0.2,MainPumpP1
AccelerationY,2024-04-17 13:14:16,0.4,MainPumpP1
AccelerationZ,2024-04-17 13:14:16,0.2,MainPumpP1
AccelerationZ,2024-04-17 13:17:16,0.8,MainPumpP1
AccelerationY,2024-04-17 13:17:16,0.9,MainPumpP1
Temperature,2024-04-17 13:17:16,30.2,MainPumpP1
AccelerationX,2024-04-17 13:17:16,0.6,MainPumpP1
AccelerationY,2024-04-17 13:20:16,0.6,MainPumpP1
Temperature,2024-04-17 13:20:16,31.5,MainPumpP1
AccelerationX,2024-04-17 13:20:16,0.5,MainPumpP1
AccelerationZ,2024-04-17 13:20:16,0.6,MainPumpP1
AccelerationX,2024-04-17 13:23:16,0.6,MainPumpP1
AccelerationY,2024-04-17 13:23:16,0.7,MainPumpP1
Temperature,2024-04-17 13:23:16,35.4,MainPumpP1
AccelerationZ,2024-04-17 13:23:16,0.7,MainPumpP1
AccelerationX,2024-04-17 13:26:16,0.2,MainPumpP1
AccelerationZ,2024-04-17 13:26:16,0.2,MainPumpP1
AccelerationY,2024-04-17 13:26:16,0.2,MainPumpP1
Temperature,2024-04-17 13:26:16,39.9,MainPumpP1
AccelerationX,2024-04-17 13:29:16,0.6,MainPumpP1
AccelerationZ,2024-04-17 13:29:16,0.8,MainPumpP1
AccelerationY,2024-04-17 13:29:16,0.6,MainPumpP1
Temperature,2024-04-17 13:29:16,41.0,MainPumpP1
Temperature,2024-04-17 13:32:16,40.0,MainPumpP1
AccelerationZ,2024-04-17 13:32:16,1.1,MainPumpP1
AccelerationY,2024-04-17 13:32:16,0.7,MainPumpP1
AccelerationX,2024-04-17 13:32:16,0.8,MainPumpP1
AccelerationZ,2024-04-17 13:35:16,0.6,MainPumpP1
Temperature,2024-04-17 13:35:16,39.8,MainPumpP1
AccelerationX,2024-04-17 13:35:16,0.6,MainPumpP1
AccelerationY,2024-04-17 13:35:16,0.9,MainPumpP1
AccelerationX,2024-04-17 13:38:16,0.5,MainPumpP1
AccelerationZ,2024-04-17 13:38:16,0.6,MainPumpP1
AccelerationY,2024-04-17 13:38:16,0.6,MainPumpP1
Temperature,2024-04-17 13:38:16,40.0,MainPumpP1
AccelerationY,2024-04-17 13:41:16,0.2,MainPumpP1
Temperature,2024-04-17 13:41:16,40.5,MainPumpP1
AccelerationZ,2024-04-17 13:41:16,0.2,MainPumpP1
AccelerationX,2024-04-17 13:41:16,0.2,MainPumpP1
AccelerationY,2024-04-17 13:44:16,0.3,MainPumpP1
AccelerationZ,2024-04-17 13:44:16,0.2,MainPumpP1
Temperature,2024-04-17 13:44:16,40.6,MainPumpP1
AccelerationX,2024-04-17 13:44:16,0.1,MainPumpP1
AccelerationX,2024-04-17 13:47:16,0.6,MainPumpP1
AccelerationZ,2024-04-17 13:47:16,0.8,MainPumpP1
AccelerationY,2024-04-17 13:47:16,0.9,MainPumpP1
Temperature,2024-04-17 13:47:16,39.1,MainPumpP1
Temperature,2024-04-17 13:50:16,37.7,MainPumpP1
AccelerationX,2024-04-17 13:50:16,0.6,MainPumpP1
AccelerationY,2024-04-17 13:50:16,0.6,MainPumpP1
AccelerationZ,2024-04-17 13:50:16,0.5,MainPumpP1
Temperature,2024-04-17 13:53:16,38.0,MainPumpP1
AccelerationZ,2024-04-17 13:53:16,0.5,MainPumpP1
AccelerationY,2024-04-17 13:53:16,0.6,MainPumpP1
AccelerationX,2024-04-17 13:53:16,0.4,MainPumpP1
AccelerationZ,2024-04-17 13:56:16,0.6,MainPumpP1
Temperature,2024-04-17 13:56:16,38.3,MainPumpP1
AccelerationY,2024-04-17 13:56:16,0.7,MainPumpP1
AccelerationX,2024-04-17 13:56:16,0.6,MainPumpP1
Temperature,2024-04-17 13:59:16,38.7,MainPumpP1
AccelerationY,2024-04-17 13:59:16,0.8,MainPumpP1
AccelerationZ,2024-04-17 13:59:16,0.8,MainPumpP1
AccelerationX,2024-04-17 13:59:16,0.8,MainPumpP1
AccelerationZ,2024-04-17 14:02:16,0.8,MainPumpP1
AccelerationX,2024-04-17 14:02:16,0.8,MainPumpP1
AccelerationY,2024-04-17 14:02:16,0.9,MainPumpP1
Temperature,2024-04-17 14:02:16,38.8,MainPumpP1
AccelerationY,2024-04-17 14:05:16,0.7,MainPumpP1
AccelerationX,2024-04-17 14:05:16,0.6,MainPumpP1
AccelerationZ,2024-04-17 14:05:16,0.8,MainPumpP1
Temperature,2024-04-17 14:05:16,38.9,MainPumpP1
AccelerationY,2024-04-17 14:08:16,0.6,MainPumpP1
Temperature,2024-04-17 14:08:16,38.9,MainPumpP1
AccelerationZ,2024-04-17 14:08:16,0.5,MainPumpP1
AccelerationX,2024-04-17 14:08:16,0.4,MainPumpP1
AccelerationY,2024-04-17 14:11:16,0.6,MainPumpP1
AccelerationZ,2024-04-17 14:11:16,0.6,MainPumpP1
AccelerationX,2024-04-17 14:11:16,0.5,MainPumpP1
Temperature,2024-04-17 14:11:16,39.1,MainPumpP1
AccelerationY,2024-04-17 14:14:16,0.4,MainPumpP1
AccelerationZ,2024-04-17 14:14:16,0.2,MainPumpP1
AccelerationX,2024-04-17 14:14:16,0.2,MainPumpP1
Temperature,2024-04-17 14:14:16,39.1,MainPumpP1
Temperature,2024-04-17 14:17:16,39.3,MainPumpP1
AccelerationY,2024-04-17 14:17:16,0.8,MainPumpP1
AccelerationX,2024-04-17 14:17:16,0.6,MainPumpP1
AccelerationZ,2024-04-17 14:17:16,0.6,MainPumpP1
AccelerationZ,2024-04-17 14:20:16,0.8,MainPumpP1
AccelerationY,2024-04-17 14:20:16,0.8,MainPumpP1
AccelerationX,2024-04-17 14:20:16,0.7,MainPumpP1
Temperature,2024-04-17 14:20:16,37.7,MainPumpP1
Temperature,2024-04-17 14:23:16,37.0,MainPumpP1
AccelerationZ,2024-04-17 14:23:16,0.7,MainPumpP1
AccelerationX,2024-04-17 14:23:16,0.6,MainPumpP1
AccelerationY,2024-04-17 14:23:16,0.8,MainPumpP1
AccelerationX,2024-04-17 14:26:16,0.8,MainPumpP1
AccelerationY,2024-04-17 14:26:16,0.8,MainPumpP1
AccelerationZ,2024-04-17 14:26:16,0.8,MainPumpP1
Temperature,2024-04-17 14:26:16,37.4,MainPumpP1
AccelerationY,2024-04-17 14:29:16,0.5,MainPumpP1
AccelerationZ,2024-04-17 14:29:16,0.6,MainPumpP1
Temperature,2024-04-17 14:29:16,37.8,MainPumpP1
AccelerationX,2024-04-17 14:29:16,0.6,MainPumpP1
Temperature,2024-04-17 14:32:16,38.0,MainPumpP1
AccelerationY,2024-04-17 14:32:16,0.7,MainPumpP1
AccelerationX,2024-04-17 14:32:16,0.6,MainPumpP1
AccelerationZ,2024-04-17 14:32:16,0.7,MainPumpP1
AccelerationY,2024-04-17 14:35:16,0.6,MainPumpP1
AccelerationX,2024-04-17 14:35:16,0.4,MainPumpP1
Temperature,2024-04-17 14:35:16,38.2,MainPumpP1
AccelerationZ,2024-04-17 14:35:16,0.4,MainPumpP1
AccelerationY,2024-04-17 14:38:16,0.7,MainPumpP1
Temperature,2024-04-17 14:38:16,38.3,MainPumpP1
AccelerationX,2024-04-17 14:38:16,0.4,MainPumpP1
AccelerationZ,2024-04-17 14:38:16,0.5,MainPumpP1
AccelerationZ,2024-04-17 14:41:16,0.6,MainPumpP1
Temperature,2024-04-17 14:41:16,38.4,MainPumpP1
AccelerationX,2024-04-17 14:41:16,0.6,MainPumpP1
AccelerationY,2024-04-17 14:41:16,0.7,MainPumpP1
Temperature,2024-04-17 14:44:16,38.4,MainPumpP1
AccelerationZ,2024-04-17 14:44:16,1.0,MainPumpP1
AccelerationX,2024-04-17 14:44:16,0.8,MainPumpP1
AccelerationY,2024-04-17 14:44:16,0.8,MainPumpP1
AccelerationZ,2024-04-17 14:47:16,1.0,MainPumpP1
Temperature,2024-04-17 14:47:16,38.5,MainPumpP1
AccelerationX,2024-04-17 14:47:16,0.6,MainPumpP1
AccelerationY,2024-04-17 14:47:16,0.9,MainPumpP1
AccelerationY,2024-04-17 14:50:16,0.8,MainPumpP1
AccelerationX,2024-04-17 14:50:16,0.9,MainPumpP1
AccelerationZ,2024-04-17 14:50:16,1.1,MainPumpP1
Temperature,2024-04-17 14:50:16,38.1,MainPumpP1
AccelerationX,2024-04-17 14:53:16,0.8,MainPumpP1
AccelerationZ,2024-04-17 14:53:16,0.8,MainPumpP1
AccelerationY,2024-04-17 14:53:16,0.8,MainPumpP1
Temperature,2024-04-17 14:53:16,38.0,MainPumpP1
Temperature,2024-04-17 14:56:16,37.9,MainPumpP1
AccelerationX,2024-04-17 14:56:16,0.4,MainPumpP1
AccelerationZ,2024-04-17 14:56:16,0.6,MainPumpP1
AccelerationY,2024-04-17 14:56:16,0.6,MainPumpP1
AccelerationZ,2024-04-17 14:59:16,0.6,MainPumpP1
Temperature,2024-04-17 14:59:16,38.0,MainPumpP1
AccelerationX,2024-04-17 14:59:16,0.6,MainPumpP1
AccelerationY,2024-04-17 14:59:16,0.7,MainPumpP1
AccelerationZ,2024-04-17 15:02:16,0.6,MainPumpP1
AccelerationY,2024-04-17 15:02:16,0.7,MainPumpP1
AccelerationX,2024-04-17 15:02:16,0.6,MainPumpP1
Temperature,2024-04-17 15:02:16,38.0,MainPumpP1
AccelerationX,2024-04-17 15:05:16,0.6,MainPumpP1
Temperature,2024-04-17 15:05:16,37.9,MainPumpP1
AccelerationY,2024-04-17 15:05:16,0.6,MainPumpP1
AccelerationZ,2024-04-17 15:05:16,0.5,MainPumpP1
AccelerationZ,2024-04-17 15:08:16,0.5,MainPumpP1
AccelerationY,2024-04-17 15:08:16,0.6,MainPumpP1
AccelerationX,2024-04-17 15:08:16,0.4,MainPumpP1
Temperature,2024-04-17 15:08:16,38.0,MainPumpP1
AccelerationX,2024-04-17 15:11:16,0.5,MainPumpP1
AccelerationY,2024-04-17 15:11:16,0.7,MainPumpP1
Temperature,2024-04-17 15:11:16,38.2,MainPumpP1
AccelerationZ,2024-04-17 15:11:16,0.6,MainPumpP1
AccelerationX,2024-04-17 15:14:16,0.5,MainPumpP1
AccelerationY,2024-04-17 15:14:16,0.6,MainPumpP1
AccelerationZ,2024-04-17 15:14:16,0.7,MainPumpP1
Temperature,2024-04-17 15:14:16,38.2,MainPumpP1
AccelerationY,2024-04-17 15:17:16,0.8,MainPumpP1
AccelerationZ,2024-04-17 15:17:16,1.0,MainPumpP1
Temperature,2024-04-17 15:17:16,38.3,MainPumpP1
AccelerationX,2024-04-17 15:17:16,0.8,MainPumpP1
AccelerationX,2024-04-17 15:20:16,0.5,MainPumpP1
AccelerationZ,2024-04-17 15:20:16,0.6,MainPumpP1
Temperature,2024-04-17 15:20:16,39.1,MainPumpP1
AccelerationY,2024-04-17 15:20:16,0.6,MainPumpP1
AccelerationZ,2024-04-17 15:23:16,0.6,MainPumpP1
Temperature,2024-04-17 15:23:16,38.1,MainPumpP1
AccelerationX,2024-04-17 15:23:16,0.6,MainPumpP1
AccelerationY,2024-04-17 15:23:16,0.7,MainPumpP1
Temperature,2024-04-17 15:26:16,37.4,MainPumpP1
AccelerationX,2024-04-17 15:26:16,0.6,MainPumpP1
AccelerationY,2024-04-17 15:26:16,0.8,MainPumpP1
AccelerationZ,2024-04-17 15:26:16,0.8,MainPumpP1
AccelerationZ,2024-04-17 15:29:16,0.6,MainPumpP1
AccelerationX,2024-04-17 15:29:16,0.8,MainPumpP1
Temperature,2024-04-17 15:29:16,38.5,MainPumpP1
AccelerationY,2024-04-17 15:29:16,0.8,MainPumpP1
AccelerationX,2024-04-17 15:32:16,0.6,MainPumpP1
AccelerationZ,2024-04-17 15:32:16,0.8,MainPumpP1
AccelerationY,2024-04-17 15:32:16,0.8,MainPumpP1
Temperature,2024-04-17 15:32:16,39.6,MainPumpP1
AccelerationY,2024-04-17 15:35:16,0.7,MainPumpP1
AccelerationX,2024-04-17 15:35:16,0.7,MainPumpP1
AccelerationZ,2024-04-17 15:35:16,0.9,MainPumpP1
Temperature,2024-04-17 15:35:16,40.2,MainPumpP1
AccelerationX,2024-04-17 15:38:16,0.6,MainPumpP1
AccelerationY,2024-04-17 15:38:16,0.6,MainPumpP1
Temperature,2024-04-17 15:38:16,39.7,MainPumpP1
AccelerationZ,2024-04-17 15:38:16,0.7,MainPumpP1
AccelerationY,2024-04-17 15:41:16,0.4,MainPumpP1
AccelerationZ,2024-04-17 15:41:16,0.2,MainPumpP1
AccelerationX,2024-04-17 15:41:16,0.1,MainPumpP1
Temperature,2024-04-17 15:41:16,39.8,MainPumpP1
Temperature,2024-04-17 15:44:16,40.2,MainPumpP1
AccelerationY,2024-04-17 15:44:16,0.4,MainPumpP1
AccelerationX,2024-04-17 15:44:16,0.2,MainPumpP1
AccelerationZ,2024-04-17 15:44:16,0.2,MainPumpP1
Temperature,2024-04-17 15:47:16,39.7,MainPumpP1
AccelerationX,2024-04-17 15:47:16,0.2,MainPumpP1
AccelerationY,2024-04-17 15:47:16,0.3,MainPumpP1
AccelerationZ,2024-04-17 15:47:16,0.2,MainPumpP1
AccelerationY,2024-04-17 15:50:16,0.2,MainPumpP1
AccelerationX,2024-04-17 15:50:16,0.2,MainPumpP1
AccelerationZ,2024-04-17 15:50:16,0.2,MainPumpP1
Temperature,2024-04-17 15:50:16,38.4,MainPumpP1
AccelerationY,2024-04-17 15:53:16,0.3,MainPumpP1
Temperature,2024-04-17 15:53:16,36.9,MainPumpP1
AccelerationZ,2024-04-17 15:53:16,0.2,MainPumpP1
AccelerationX,2024-04-17 15:53:16,0.2,MainPumpP1
Temperature,2024-04-17 15:56:16,35.2,MainPumpP1
AccelerationZ,2024-04-17 15:56:16,0.8,MainPumpP1
AccelerationX,2024-04-17 15:56:16,0.8,MainPumpP1
AccelerationY,2024-04-17 15:56:16,1.0,MainPumpP1
AccelerationX,2024-04-17 15:59:16,0.5,MainPumpP1
Temperature,2024-04-17 15:59:16,33.8,MainPumpP1
AccelerationZ,2024-04-17 15:59:16,0.5,MainPumpP1
AccelerationY,2024-04-17 15:59:16,0.7,MainPumpP1
Temperature,2024-04-17 16:02:16,34.1,MainPumpP1
AccelerationZ,2024-04-17 16:02:16,0.8,MainPumpP1
AccelerationX,2024-04-17 16:02:16,0.5,MainPumpP1
AccelerationY,2024-04-17 16:02:16,0.4,MainPumpP1
AccelerationY,2024-04-17 16:05:16,0.8,MainPumpP1
AccelerationX,2024-04-17 16:05:16,0.5,MainPumpP1
AccelerationZ,2024-04-17 16:05:16,0.7,MainPumpP1
Temperature,2024-04-17 16:05:16,36.2,MainPumpP1
AccelerationX,2024-04-17 16:08:16,0.6,MainPumpP1
Temperature,2024-04-17 16:08:16,37.1,MainPumpP1
AccelerationY,2024-04-17 16:08:16,0.8,MainPumpP1
AccelerationZ,2024-04-17 16:08:16,0.8,MainPumpP1
Temperature,2024-04-17 16:11:16,38.1,MainPumpP1
AccelerationZ,2024-04-17 16:11:16,0.2,MainPumpP1
AccelerationX,2024-04-17 16:11:16,0.2,MainPumpP1
AccelerationY,2024-04-17 16:11:16,0.3,MainPumpP1
AccelerationX,2024-04-17 16:14:16,0.2,MainPumpP1
Temperature,2024-04-17 16:14:16,39.0,MainPumpP1
AccelerationZ,2024-04-17 16:14:16,0.2,MainPumpP1
AccelerationY,2024-04-17 16:14:16,0.4,MainPumpP1
AccelerationY,2024-04-17 16:17:16,0.4,MainPumpP1
AccelerationX,2024-04-17 16:17:16,0.4,MainPumpP1
AccelerationZ,2024-04-17 16:17:16,0.2,MainPumpP1
Temperature,2024-04-17 16:17:16,39.0,MainPumpP1
AccelerationX,2024-04-17 16:20:16,0.2,MainPumpP1
Temperature,2024-04-17 16:20:16,38.0,MainPumpP1
AccelerationZ,2024-04-17 16:20:16,0.2,MainPumpP1
AccelerationY,2024-04-17 16:20:16,0.3,MainPumpP1
AccelerationY,2024-04-17 16:23:16,0.3,MainPumpP1
AccelerationX,2024-04-17 16:23:16,0.2,MainPumpP1
Temperature,2024-04-17 16:23:16,36.7,MainPumpP1
AccelerationZ,2024-04-17 16:23:16,0.2,MainPumpP1
AccelerationX,2024-04-17 16:26:16,0.2,MainPumpP1
AccelerationZ,2024-04-17 16:26:16,0.2,MainPumpP1
AccelerationY,2024-04-17 16:26:16,0.4,MainPumpP1
Temperature,2024-04-17 16:26:16,35.3,MainPumpP1
AccelerationZ,2024-04-17 16:29:16,0.2,MainPumpP1
AccelerationY,2024-04-17 16:29:16,0.3,MainPumpP1
Temperature,2024-04-17 16:29:16,33.8,MainPumpP1
AccelerationX,2024-04-17 16:29:16,0.2,MainPumpP1
AccelerationZ,2024-04-17 16:32:16,0.2,MainPumpP1
AccelerationX,2024-04-17 16:32:16,0.1,MainPumpP1
Temperature,2024-04-17 16:32:16,32.4,MainPumpP1
AccelerationY,2024-04-17 16:32:16,0.3,MainPumpP1
AccelerationY,2024-04-17 16:35:16,0.3,MainPumpP1
AccelerationZ,2024-04-17 16:35:16,0.2,MainPumpP1
AccelerationX,2024-04-17 16:35:16,0.1,MainPumpP1
Temperature,2024-04-17 16:35:16,31.7,MainPumpP1
AccelerationZ,2024-04-17 16:38:16,0.2,MainPumpP1
AccelerationY,2024-04-17 16:38:16,0.3,MainPumpP1
Temperature,2024-04-17 16:38:16,31.2,MainPumpP1
AccelerationX,2024-04-17 16:38:16,0.2,MainPumpP1
Temperature,2024-04-17 16:41:16,30.9,MainPumpP1
AccelerationZ,2024-04-17 16:41:16,0.2,MainPumpP1
AccelerationX,2024-04-17 16:41:16,0.2,MainPumpP1
AccelerationY,2024-04-17 16:41:16,0.4,MainPumpP1
AccelerationZ,2024-04-17 16:44:16,0.2,MainPumpP1
Temperature,2024-04-17 16:44:16,30.6,MainPumpP1
AccelerationX,2024-04-17 16:44:16,0.2,MainPumpP1
AccelerationY,2024-04-17 16:44:16,0.4,MainPumpP1
AccelerationX,2024-04-17 16:47:16,0.2,MainPumpP1
AccelerationZ,2024-04-17 16:47:16,0.2,MainPumpP1
Temperature,2024-04-17 16:47:16,30.3,MainPumpP1
AccelerationY,2024-04-17 16:47:16,0.4,MainPumpP1
AccelerationX,2024-04-17 16:50:16,0.2,MainPumpP1
AccelerationZ,2024-04-17 16:50:16,0.2,MainPumpP1
Temperature,2024-04-17 16:50:16,30.0,MainPumpP1
AccelerationY,2024-04-17 16:50:16,0.4,MainPumpP1
AccelerationX,2024-04-17 16:53:16,0.2,MainPumpP1
AccelerationZ,2024-04-17 16:53:16,0.2,MainPumpP1
Temperature,2024-04-17 16:53:16,29.6,MainPumpP1
AccelerationY,2024-04-17 16:53:16,0.4,MainPumpP1
AccelerationY,2024-04-17 16:56:16,0.4,MainPumpP1
Temperature,2024-04-17 16:56:16,29.4,MainPumpP1
AccelerationX,2024-04-17 16:56:16,0.2,MainPumpP1
AccelerationZ,2024-04-17 16:56:16,0.2,MainPumpP1
AccelerationX,2024-04-17 16:59:16,0.6,MainPumpP1
AccelerationZ,2024-04-17 16:59:16,0.7,MainPumpP1
AccelerationY,2024-04-17 16:59:16,0.6,MainPumpP1
Temperature,2024-04-17 16:59:16,29.2,MainPumpP1
AccelerationZ,2024-04-17 17:02:16,0.7,MainPumpP1
Temperature,2024-04-17 17:02:16,29.0,MainPumpP1
AccelerationX,2024-04-17 17:02:16,0.6,MainPumpP1
AccelerationY,2024-04-17 17:02:16,1.0,MainPumpP1
AccelerationX,2024-04-17 17:05:16,0.6,MainPumpP1
AccelerationY,2024-04-17 17:05:16,1.0,MainPumpP1
AccelerationZ,2024-04-17 17:05:16,0.7,MainPumpP1
Temperature,2024-04-17 17:05:16,31.3,MainPumpP1
AccelerationZ,2024-04-17 17:08:16,0.6,MainPumpP1
Temperature,2024-04-17 17:08:16,35.3,MainPumpP1
AccelerationX,2024-04-17 17:08:16,0.5,MainPumpP1
AccelerationY,2024-04-17 17:08:16,0.5,MainPumpP1
Temperature,2024-04-17 17:11:16,38.8,MainPumpP1
AccelerationZ,2024-04-17 17:11:16,0.7,MainPumpP1
AccelerationX,2024-04-17 17:11:16,0.5,MainPumpP1
AccelerationY,2024-04-17 17:11:16,0.6,MainPumpP1
Temperature,2024-04-17 17:14:16,41.1,MainPumpP1
AccelerationZ,2024-04-17 17:17:16,0.2,MainPumpP1
AccelerationX,2024-04-17 17:17:16,0.2,MainPumpP1
Temperature,2024-04-17 17:17:16,41.5,MainPumpP1
AccelerationY,2024-04-17 17:17:16,0.3,MainPumpP1
AccelerationZ,2024-04-17 17:20:16,0.4,MainPumpP1
Temperature,2024-04-17 17:20:16,39.7,MainPumpP1
AccelerationX,2024-04-17 17:20:16,0.6,MainPumpP1
AccelerationY,2024-04-17 17:20:16,0.8,MainPumpP1
AccelerationZ,2024-04-17 17:23:16,0.6,MainPumpP1
AccelerationY,2024-04-17 17:23:16,0.7,MainPumpP1
AccelerationX,2024-04-17 17:23:16,0.4,MainPumpP1
Temperature,2024-04-17 17:23:16,36.7,MainPumpP1
AccelerationX,2024-04-17 17:26:16,0.7,MainPumpP1
Temperature,2024-04-17 17:26:16,35.0,MainPumpP1
AccelerationY,2024-04-17 17:26:16,0.9,MainPumpP1
AccelerationZ,2024-04-17 17:26:16,1.1,MainPumpP1
AccelerationX,2024-04-17 17:29:16,0.6,MainPumpP1
AccelerationY,2024-04-17 17:29:16,0.9,MainPumpP1
Temperature,2024-04-17 17:29:16,34.5,MainPumpP1
AccelerationZ,2024-04-17 17:29:16,1.1,MainPumpP1
Temperature,2024-04-17 17:32:16,34.3,MainPumpP1
AccelerationY,2024-04-17 17:32:16,0.9,MainPumpP1
AccelerationX,2024-04-17 17:32:16,0.9,MainPumpP1
AccelerationZ,2024-04-17 17:32:16,1.1,MainPumpP1
AccelerationX,2024-04-17 17:35:16,0.6,MainPumpP1
AccelerationZ,2024-04-17 17:35:16,0.9,MainPumpP1
Temperature,2024-04-17 17:35:16,33.3,MainPumpP1
AccelerationY,2024-04-17 17:35:16,0.9,MainPumpP1
AccelerationX,2024-04-17 17:38:16,0.2,MainPumpP1
Temperature,2024-04-17 17:38:16,33.9,MainPumpP1
AccelerationZ,2024-04-17 17:38:16,0.2,MainPumpP1
AccelerationY,2024-04-17 17:38:16,0.3,MainPumpP1
AccelerationX,2024-04-17 17:41:16,0.2,MainPumpP1
