y_true,y_pred,residuos
50.2,57.64234401084562,-7.442344010845616
45.7,46.97167640907483,-1.2716764090748285
63.0,54.89191709917934,8.108082900820662
62.1,62.35605252741582,-0.2560525274158181
33.4,42.74821905405858,-9.348219054058582
51.2,56.52290614910139,-5.322906149101385
69.1,71.1743503651324,-2.0743503651324033
59.6,60.44056769992468,-0.8405676999246765
48.2,47.81634718152311,0.3836528184768895
64.3,53.9216629537803,10.378337046219698
62.7,61.11289763908215,1.5871023609178536
62.4,60.18009863725398,2.219901362746022
60.9,59.70562958498702,1.1943704150129761
58.9,59.612738027464616,-0.7127380274646171
47.6,47.69262332342028,-0.0926233234202769
51.4,58.78275220655102,-7.382752206551018
44.1,60.25403809154749,-16.15403809154749
61.2,57.91511380357282,3.2848861964271805
63.5,62.38086804876019,1.1191319512398081
61.4,63.09230418333064,-1.6923041833306414
44.1,59.446364926432324,-15.346364926432322
60.7,61.18680793245036,-0.48680793245035403
32.2,38.27541799870679,-6.07541799870679
36.3,42.68227777869771,-6.382277778697713
33.9,32.58872615867874,1.3112738413212597
31.7,38.072927401010844,-6.372927401010845
58.6,54.94832921554846,3.6516707844515395
79.6,77.66541323890223,1.934586761097762
61.6,58.819518737418235,2.780481262581766
56.5,58.84019919623704,-2.3401991962370374
63.9,63.46811066287759,0.4318893371224064
31.6,39.03411718804905,-7.434117188049051
68.9,73.36910619880466,-4.469106198804653
33.7,44.58784393314795,-10.887843933147948
31.8,44.1025068790375,-12.302506879037498
67.6,63.16695722350037,4.433042776499626
37.6,47.61323416299927,-10.013234162999268
65.0,61.598884533772065,3.4011154662279353
28.7,30.26983602227304,-1.5698360222730408
52.8,58.7689206145469,-5.968920614546903
62.4,58.085442387884775,4.314557612115223
61.5,61.03187878866934,0.4681212113306614
63.6,59.92550938246289,3.67449061753711
76.1,76.14392291025864,-0.04392291025864381
54.7,53.93665146645474,0.7633485335452619
70.4,70.58905938386663,-0.18905938386662058
30.3,32.28208853267478,-1.9820885326747764
64.0,59.5520346701159,4.447965329884099
45.4,46.04835929692241,-0.6483592969224148
49.1,48.87155511946191,0.22844488053809187
66.5,73.8399991325108,-7.339999132510798
28.6,28.601060332751466,-0.0010603327514644434
63.3,63.42074176681189,-0.1207417668118893
51.5,59.65349709290507,-8.15349709290507
51.2,60.99001437355146,-9.790014373551458
60.3,61.05904131718005,-0.7590413171800563
62.1,57.99039213706362,4.109607862936379
57.0,44.74838626206872,12.25161373793128
29.1,29.436380234759,-0.33638023475899814
59.6,58.903349091394965,0.6966509086050365
59.7,56.17080466014636,3.5291953398536435
56.0,57.4634725714763,-1.4634725714763022
60.7,61.03559199907828,-0.3355919990782752
38.9,47.27170174753205,-8.37170174753205
48.1,48.32398175731491,-0.22398175731490966
46.4,51.055635373063055,-4.655635373063056
74.4,72.44981748830492,1.9501825116950897
59.2,59.34361656530864,-0.14361656530864053
54.5,50.72795606157846,3.7720439384215396
44.9,57.53019785097332,-12.630197850973325
59.8,65.20399630425615,-5.403996304256154
56.2,60.642350544183685,-4.442350544183682
58.6,59.536592829737444,-0.9365928297374424
51.8,54.11389515232315,-2.3138951523231555
47.7,45.9082100162628,1.7917899837372033
62.7,59.164765120528926,3.5352348794710764
45.4,38.354125245628126,7.045874754371873
56.9,55.301783844134064,1.5982161558659342
62.5,62.43052938699837,0.06947061300162716
65.3,62.452805352439476,2.8471946475605208
58.7,61.96893291938048,-3.2689329193804753
63.8,54.777091734555306,9.022908265444691
93.9,78.43603428648021,15.463965713519798
64.3,59.562585700471324,4.737414299528673
45.6,55.467585947871996,-9.867585947871994
61.2,60.871458667295514,0.32854133270448926
61.5,60.52512773005926,0.9748722699407395
74.4,71.74279915643638,2.657200843563629
57.8,57.64890918716271,0.15109081283728898
62.7,61.989277436584835,0.7107225634151675
28.5,28.542134355311937,-0.0421343553119371
58.8,58.41301777217592,0.38698222782407754
39.7,42.97176315429331,-3.2717631542933105
58.0,58.85964400754697,-0.8596440075469687
36.6,41.64455840748175,-5.044558407481752
60.2,59.877510495676056,0.3224895043239471
61.2,60.502577258190534,0.6974227418094685
44.2,47.37399715150246,-3.173997151502455
36.1,42.17915851357307,-6.07915851357307
57.4,53.41987860265643,3.9801213973435665
75.7,76.00875670926573,-0.3087567092657224
55.6,59.67342767937542,-4.0734276793754205
30.5,36.86879269813843,-6.368792698138428
57.3,59.207782998024825,-1.9077829980248282
62.6,59.87551745072456,2.724482549275443
27.9,31.23979509613424,-3.3397950961342424
60.1,59.428567914338515,0.6714320856614862
62.0,62.160377087146465,-0.1603770871464647
62.6,62.39775167453425,0.202248325465753
28.6,28.603137740660515,-0.0031377406605130886
49.9,57.50424289267333,-7.604242892673334
61.9,59.59538606970769,2.304613930292305
54.7,52.92952179501361,1.7704782049863894
32.3,32.7819445531234,-0.48194455312340523
61.4,61.427147578041634,-0.027147578041635256
57.8,58.92673462211169,-1.126734622111691
52.9,50.49255824256705,2.4074417574329487
75.3,76.34544634619544,-1.0454463461954475
30.2,31.955461421508794,-1.7554614215087945
55.4,50.85284386045076,4.547156139549237
63.2,58.29730447714044,4.90269552285956
88.6,71.83827060091764,16.761729399082355
60.6,59.77097986934168,0.8290201306583214
65.3,60.90324702782997,4.396752972170027
57.0,61.71283602505379,-4.7128360250537895
55.4,52.10978088910826,3.2902191108917407
77.9,78.24443634072088,-0.3444363407208755
32.7,43.032190919224746,-10.332190919224743
65.5,59.265498708878646,6.234501291121354
33.1,38.898617316397555,-5.798617316397554
62.0,60.96273298031753,1.0372670196824672
33.6,35.177500327928776,-1.5775003279287745
51.8,64.9124809990652,-13.112480999065198
53.5,68.57818817300877,-15.078188173008769
56.4,59.05529379488275,-2.655293794882752
57.2,52.92550673747519,4.274493262524814
55.4,53.3610944999033,2.0389055000966962
59.4,59.74240787145541,-0.3424078714554142
54.4,51.2396928945846,3.1603071054153986
60.4,57.5518650383994,2.8481349616006
79.3,79.75913269967828,-0.4591326996782783
75.9,77.52164146896268,-1.6216414689626788
61.9,59.82957793470426,2.0704220652957375
57.5,56.27844422401739,1.2215557759826083
62.5,58.71512442622627,3.784875573773732
59.4,61.01168247967793,-1.6116824796779312
72.8,76.50427024465237,-3.7042702446523776
53.5,65.88314204664277,-12.383142046642774
59.3,55.19353286317742,4.10646713682258
60.5,61.57526921580905,-1.075269215809051
59.0,59.31415103170466,-0.31415103170466097
56.6,54.26887504880727,2.3311249511927343
61.8,59.69467134077046,2.105328659229535
52.0,55.00628982436288,-3.006289824362881
77.9,78.82223687160969,-0.9222368716096838
28.7,29.22095697228304,-0.5209569722830416
27.8,28.003481631135067,-0.203481631135066
55.2,74.79907682460185,-19.599076824601852
38.2,38.29728591168942,-0.09728591168941847
59.3,53.38600647599385,5.913993524006145
61.7,61.491351424312924,0.20864857568707862
56.8,58.290002935852215,-1.4900029358522175
38.5,43.895161579809255,-5.395161579809255
57.0,57.701413810286894,-0.7014138102868941
32.3,34.28093892291331,-1.9809389229133103
59.7,55.050536661162354,4.6494633388376485
50.3,54.95591483053566,-4.655914830535664
59.6,59.735545240481486,-0.13554524048148409
57.2,53.039494180957455,4.160505819042548
55.9,58.395436665009136,-2.4954366650091373
60.1,52.52811298248646,7.571887017513539
64.5,65.6580673256609,-1.1580673256608947
60.0,61.685339740199126,-1.685339740199126
61.1,61.69237553013999,-0.5923755301399893
95.3,78.4986220663151,16.801377933684904
34.5,40.7094539570896,-6.2094539570896
63.1,59.22557528615853,3.8744247138414707
52.9,61.33440023790644,-8.434400237906445
59.3,59.35788662241876,-0.05788662241876352
65.6,63.96987049919887,1.6301295008011252
63.4,63.58296071833795,-0.18296071833795224
97.5,80.80531542128094,16.694684578719063
59.9,61.373294133591706,-1.4732941335917076
61.9,72.59687356058062,-10.69687356058062
62.0,61.84236465439219,0.15763534560780812
50.2,60.28656403096845,-10.086564030968447
63.0,61.466016742789975,1.533983257210025
28.1,29.86454813658012,-1.7645481365801174
31.9,35.04967612426887,-3.149676124268872
56.2,59.698662024301065,-3.498662024301062
94.7,79.78825139169817,14.911748608301835
32.2,43.04586679256888,-10.845866792568877
61.0,54.666344474642756,6.333655525357244
60.0,59.63020580798943,0.3697941920105734
50.3,55.72548564301924,-5.425485643019243
29.0,29.16155495498829,-0.16155495498828998
58.5,58.42302325607059,0.07697674392940712
56.7,53.27707283679021,3.422927163209792
65.6,65.43121275725177,0.16878724274822332
63.9,53.62375628311231,10.276243716887691
63.8,61.46666207083608,2.3333379291639176
78.9,65.09058668658895,13.809413313411056
41.4,48.26653359330814,-6.866533593308141
50.4,50.69575914961261,-0.2957591496126142
42.0,39.900330880312495,2.099669119687505
60.4,59.475388866709835,0.9246111332901634
61.3,60.68743277806266,0.6125672219373399
56.4,51.89443745843822,4.50556254156178
54.5,53.841597644725745,0.6584023552742551
31.9,32.79954920563562,-0.8995492056356227
29.9,31.727831558834698,-1.8278315588346992
44.3,54.25985691641425,-9.959856916414253
68.6,55.88058447792156,12.719415522078435
57.4,52.97930709941059,4.420692900589408
35.9,36.463455340505824,-0.5634553405058256
79.5,78.83417735601128,0.6658226439887187
62.5,61.864833174845955,0.6351668251540445
64.3,64.58380614016833,-0.2838061401683376
81.5,69.99774411594963,11.50225588405037
30.0,32.81998532553632,-2.8199853255363223
78.6,78.47580048579198,0.12419951420801567
55.1,60.53020788031962,-5.430207880319621
74.4,75.72407892260645,-1.3240789226064464
34.5,38.80044796925188,-4.300447969251877
30.3,35.507728478928456,-5.2077284789284555
45.3,51.864782050288184,-6.564782050288187
63.1,58.86516770790262,4.23483229209738
62.1,61.74517332135753,0.35482667864247475
63.0,61.7177646356472,1.2822353643528004
95.6,79.23462647571019,16.365373524289808
81.8,66.46540722037054,15.33459277962946
97.0,81.76480860527371,15.235191394726286
52.2,71.41162426202408,-19.211624262024074
94.8,80.13594442812874,14.664055571871259
57.5,59.46788032870268,-1.9678803287026767
67.5,65.99850306308005,1.5014969369199491
60.9,58.74725685584729,2.1527431441527085
62.6,61.53088971408067,1.0691102859193293
55.2,52.28740039248103,2.9125996075189704
62.0,61.709720317900945,0.2902796820990545
55.3,60.09256513106469,-4.792565131064691
62.7,58.280586439840704,4.419413560159299
61.9,62.65659661695391,-0.7565966169539138
64.6,61.2304034392893,3.369596560710697
55.9,57.35524513306878,-1.4552451330687788
58.4,59.588778122173345,-1.1887781221733462
44.9,53.06137832238822,-8.161378322388224
52.7,55.304421868709525,-2.6044218687095224
60.0,57.2534279849934,2.746572015006599
58.8,61.0825212542647,-2.282521254264701
62.2,50.06240907762431,12.137590922375693
52.1,51.41602605567512,0.6839739443248831
49.3,49.027071289832904,0.2729287101670934
59.3,57.67916004103717,1.6208399589628257
61.6,60.17190060484949,1.428099395150511
66.1,62.26201523552417,3.837984764475827
61.9,61.78295871168802,0.1170412883119809
71.8,61.99294843609127,9.807051563908729
57.0,53.42627636224161,3.573723637758391
58.6,58.531664587727704,0.06833541227229745
40.6,44.59353726028108,-3.99353726028108
29.1,29.70332055900127,-0.6033205590012685
39.6,45.86661408421635,-6.26661408421635
63.6,60.9316874021009,2.668312597899103
56.3,58.56200592243113,-2.262005922431136
55.2,53.20764109150156,1.9923589084984457
27.9,28.014231704731657,-0.11423170473165811
54.6,56.79529770705034,-2.1952977070503366
