y_true,y_pred_lstm,y_pred_gru,y_pred_svr
44.99999999999999,45.926353,44.308163,47.45902163526111
42.999999999999986,45.07369,43.864544,46.76494716603162
42.0,42.89429,41.284817,45.30000852548652
41.0,42.065712,40.838203,44.29608822184291
41.0,41.25706,39.962353,43.390407813915736
38.99999999999999,41.634357,40.642765,43.33845474352019
37.99999999999999,39.24124,37.457493,41.89885639059785
37.99999999999999,38.183857,36.79532,41.041286938499624
37.0,38.596184,37.563526,41.030584126692446
36.0,37.537632,36.134266,40.44001191426862
34.99999999999999,36.400375,34.966934,39.88948068588728
33.99999999999999,35.32964,33.913578,39.26631749585672
33.99999999999999,34.27568,32.922104,38.483254184376754
33.99999999999999,34.584373,33.58155,38.38571540394222
33.0,34.852966,33.75987,38.56635876393293
33.0,33.619785,32.132423,37.95719860397405
31.999999999999993,33.75064,32.566357,37.779519408341066
31.999999999999993,32.554005,31.087086,37.062061138492645
31.999999999999993,32.69203,31.57515,36.806404168520075
31.0,32.881218,31.708618,36.759011409791405
31.0,31.58522,30.11461,36.13546198912132
31.0,31.695179,30.53711,35.94719225759322
31.0,31.879147,30.677238,35.90710033408989
30.000000000000004,31.969002,30.718798,35.877135997022776
30.000000000000004,30.615456,29.075867,35.24081200942322
30.000000000000004,30.70923,29.50312,35.06784306160625
30.000000000000004,30.872997,29.652172,34.97556499620965
29.000000000000004,30.957619,29.6961,34.96331101627545
29.000000000000004,29.598219,28.052116,34.40957075723687
29.000000000000004,29.685589,28.476765,34.227987423560144
29.000000000000004,29.864027,28.628387,34.18038123055753
28.000000000000007,29.9525,28.672726,34.1683799936793
28.000000000000007,28.583315,27.027071,33.640248266361866
28.000000000000007,28.677588,27.45023,33.46724240355685
28.000000000000007,28.862656,27.60383,33.42588469611397
28.000000000000007,28.955305,27.648525,33.416412345839845
28.000000000000007,29.014338,27.635206,33.43295843988767
28.000000000000007,29.04088,27.62511,33.41279967041354
28.000000000000007,29.058588,27.623238,33.38740115488289
28.000000000000007,29.068928,27.62399,33.35033609674385
28.000000000000007,29.075027,27.624557,33.32432913148343
