y_true,y_pred,residuos
50.2,50.063568941999094,0.13643105800090893
45.7,48.25699790794487,-2.5569979079448686
63.0,63.38453576790128,-0.3845357679012835
62.1,56.74813498482985,5.351865015170148
33.4,38.961924913658464,-5.561924913658466
51.2,57.07464415240612,-5.87464415240612
69.1,63.90602640300743,5.193973596992564
59.6,56.20010089958372,3.3998991004162846
48.2,44.2559288177206,3.9440711822794015
64.3,63.8723873248125,0.4276126751874969
62.7,62.32978662515996,0.37021337484004135
62.4,61.15079836182728,1.2492016381727211
60.9,58.85202236304792,2.0479776369520764
58.9,64.17053688681142,-5.270536886811421
47.6,44.93123306084596,2.6687669391540396
51.4,57.06577954617373,-5.665779546173731
44.1,50.917477149918774,-6.817477149918773
61.2,57.14678878409876,4.053211215901243
63.5,63.51065810704213,-0.01065810704213277
61.4,62.591495328139196,-1.1914953281391973
44.1,58.747234886256386,-14.647234886256385
60.7,59.600277203833,1.0997227961670006
32.2,37.80749515816437,-5.607495158164369
36.3,36.65594647519349,-0.3559464751934911
33.9,32.17800593465438,1.7219940653456192
31.7,36.48501620597069,-4.785016205970688
58.6,60.552363839103066,-1.9523638391030644
79.6,118.78234827602869,-39.18234827602869
61.6,61.617222585791964,-0.017222585791962786
56.5,58.32134331610697,-1.8213433161069688
63.9,63.41724302727795,0.48275697272205065
31.6,36.05736907557942,-4.457369075579422
68.9,87.6692413922976,-18.769241392297587
33.7,33.38966007729482,0.3103399227051824
31.8,31.96913797148237,-0.16913797148236753
67.6,66.29015574278472,1.3098442572152749
37.6,35.97907625878376,1.620923741216238
65.0,61.35388717771748,3.646112822282518
28.7,26.769980593619866,1.9300194063801328
52.8,53.153107434352414,-0.35310743435241676
62.4,61.307668202188225,1.0923317978117737
61.5,61.46783778797341,0.03216221202659142
63.6,64.12733408117778,-0.5273340811777771
76.1,69.98866882234961,6.111331177650385
54.7,54.0546447440271,0.6453552559729019
70.4,72.1915951482,-1.7915951481999883
30.3,35.53932020480546,-5.239320204805463
