"y";"x_1";"x_2";"x_3"
25,65166015625;25,6838354492188;25,6838354492188;25,6838354492188
25,65166015625;25,65166015625;25,6838354492188;25,6838354492188
25,65166015625;25,65166015625;25,65166015625;25,6838354492188
25,6302099609375;25,65166015625;25,65166015625;25,65166015625
25,6194848632813;25,6302099609375;25,65166015625;25,65166015625
25,565859375;25,6194848632813;25,6302099609375;25,65166015625
25,5765844726562;25,565859375;25,6194848632813;25,6302099609375
25,5980346679688;25,5765844726562;25,565859375;25,6194848632813
25,5765844726562;25,5980346679688;25,5765844726562;25,565859375
25,5980346679688;25,5765844726562;25,5980346679688;25,5765844726562
25,6194848632813;25,5980346679688;25,5765844726562;25,5980346679688
25,5980346679688;25,6194848632813;25,5980346679688;25,5765844726562
25,6194848632813;25,5980346679688;25,6194848632813;25,5980346679688
25,608759765625;25,6194848632813;25,5980346679688;25,6194848632813
25,6302099609375;25,608759765625;25,6194848632813;25,5980346679688
25,65166015625;25,6302099609375;25,608759765625;25,6194848632813
25,65166015625;25,65166015625;25,6302099609375;25,608759765625
25,6623852539062;25,65166015625;25,65166015625;25,6302099609375
25,6838354492188;25,6623852539062;25,65166015625;25,65166015625
25,6838354492188;25,6838354492188;25,6623852539062;25,65166015625
25,6838354492188;25,6838354492188;25,6838354492188;25,6623852539062
25,7052856445313;25,6838354492188;25,6838354492188;25,6838354492188
25,7160107421875;25,7052856445313;25,6838354492188;25,6838354492188
25,7160107421875;25,7160107421875;25,7052856445313;25,6838354492188
25,7160107421875;25,7160107421875;25,7160107421875;25,7052856445313
25,7267358398438;25,7160107421875;25,7160107421875;25,7160107421875
25,7374609375;25,7267358398438;25,7160107421875;25,7160107421875
25,7481860351562;25,7374609375;25,7267358398438;25,7160107421875
25,7267358398438;25,7481860351562;25,7374609375;25,7267358398438
25,7052856445313;25,7267358398438;25,7481860351562;25,7374609375
25,7052856445313;25,7052856445313;25,7267358398438;25,7481860351562
25,7267358398438;25,7052856445313;25,7052856445313;25,7267358398438
25,6838354492188;25,7267358398438;25,7052856445313;25,7052856445313
25,7052856445313;25,6838354492188;25,7267358398438;25,7052856445313
25,7052856445313;25,7052856445313;25,6838354492188;25,7267358398438
25,6838354492188;25,7052856445313;25,7052856445313;25,6838354492188
25,694560546875;25,6838354492188;25,7052856445313;25,7052856445313
25,9090625;25,694560546875;25,6838354492188;25,7052856445313
26,0806640625;25,9090625;25,694560546875;25,6838354492188
26,2415405273438;26,0806640625;25,9090625;25,694560546875
26,2737158203125;26,2415405273438;26,0806640625;25,9090625
26,3916918945312;26,2737158203125;26,2415405273438;26,0806640625
26,4560424804687;26,3916918945312;26,2737158203125;26,2415405273438
26,4882177734375;26,4560424804687;26,3916918945312;26,2737158203125
26,4989428710937;26,4882177734375;26,4560424804687;26,3916918945312
26,5311181640625;26,4989428710937;26,4882177734375;26,4560424804687
26,4882177734375;26,5311181640625;26,4989428710937;26,4882177734375
26,4560424804687;26,4882177734375;26,5311181640625;26,4989428710937
26,4131420898437;26,4560424804687;26,4882177734375;26,5311181640625
26,3916918945312;26,4131420898437;26,4560424804687;26,4882177734375
26,3702416992187;26,3916918945312;26,4131420898437;26,4560424804687
26,33806640625;26,3702416992187;26,3916918945312;26,4131420898437
26,3273413085937;26,33806640625;26,3702416992187;26,3916918945312
26,2629907226563;26,3273413085937;26,33806640625;26,3702416992187
26,2308154296875;26,2629907226563;26,3273413085937;26,33806640625
26,2308154296875;26,2308154296875;26,2629907226563;26,3273413085937
26,209365234375;26,2308154296875;26,2308154296875;26,2629907226563
26,1450146484375;26,209365234375;26,2308154296875;26,2308154296875
26,1128393554687;26,1450146484375;26,209365234375;26,2308154296875
26,1021142578125;26,1128393554687;26,1450146484375;26,209365234375
26,037763671875;26,1021142578125;26,1128393554687;26,1450146484375
26,0055883789062;26,037763671875;26,1021142578125;26,1128393554687
25,9626879882812;26,0055883789062;26,037763671875;26,1021142578125
25,9197875976562;25,9626879882812;26,0055883789062;26,037763671875
25,8554370117187;25,9197875976562;25,9626879882812;26,0055883789062
25,8447119140625;25,8554370117187;25,9197875976562;25,9626879882812
25,8125366210937;25,8447119140625;25,8554370117187;25,9197875976562
25,780361328125;25,8125366210937;25,8447119140625;25,8554370117187
25,7481860351562;25,780361328125;25,8125366210937;25,8447119140625
25,7160107421875;25,7481860351562;25,780361328125;25,8125366210937
25,7052856445313;25,7160107421875;25,7481860351562;25,780361328125
25,6302099609375;25,7052856445313;25,7160107421875;25,7481860351562
25,608759765625;25,6302099609375;25,7052856445313;25,7160107421875
25,5873095703125;25,608759765625;25,6302099609375;25,7052856445313
25,5551342773438;25,5873095703125;25,608759765625;25,6302099609375
25,522958984375;25,5551342773438;25,5873095703125;25,608759765625
25,48005859375;25,522958984375;25,5551342773438;25,5873095703125
25,4478833007812;25,48005859375;25,522958984375;25,5551342773438
25,4693334960937;25,4478833007812;25,48005859375;25,522958984375
25,4157080078125;25,4693334960937;25,4478833007812;25,48005859375
25,4049829101562;25,4157080078125;25,4693334960937;25,4478833007812
25,3835327148437;25,4049829101562;25,4157080078125;25,4693334960937
25,3620825195312;25,3835327148437;25,4049829101562;25,4157080078125
25,3299072265625;25,3620825195312;25,3835327148437;25,4049829101562
25,3299072265625;25,3299072265625;25,3620825195312;25,3835327148437
25,3299072265625;25,3299072265625;25,3299072265625;25,3620825195312
25,3191821289062;25,3299072265625;25,3299072265625;25,3299072265625
25,2977319335937;25,3191821289062;25,3299072265625;25,3299072265625
25,2870068359375;25,2977319335937;25,3191821289062;25,3299072265625
25,2762817382812;25,2870068359375;25,2977319335937;25,3191821289062
25,2333813476562;25,2762817382812;25,2870068359375;25,2977319335937
25,2012060546875;25,2333813476562;25,2762817382812;25,2870068359375
25,2012060546875;25,2012060546875;25,2333813476562;25,2762817382812
25,1904809570313;25,2012060546875;25,2012060546875;25,2333813476562
25,1690307617188;25,1904809570313;25,2012060546875;25,2012060546875
25,1475805664063;25,1690307617188;25,1904809570313;25,2012060546875
25,13685546875;25,1475805664063;25,1690307617188;25,1904809570313
25,1261303710937;25,13685546875;25,1475805664063;25,1690307617188
25,093955078125;25,1261303710937;25,13685546875;25,1475805664063
25,093955078125;25,093955078125;25,1261303710937;25,13685546875
25,0725048828125;25,093955078125;25,093955078125;25,1261303710937
25,0725048828125;25,0725048828125;25,093955078125;25,093955078125
25,0296044921875;25,0725048828125;25,0725048828125;25,093955078125
25,008154296875;25,0296044921875;25,0725048828125;25,0725048828125
25,0188793945313;25,008154296875;25,0296044921875;25,0725048828125
25,008154296875;25,0188793945313;25,008154296875;25,0296044921875
24,9974291992188;25,008154296875;25,0188793945313;25,008154296875
24,9759790039063;24,9974291992188;25,008154296875;25,0188793945313
24,9545288085937;24,9759790039063;24,9974291992188;25,008154296875
24,9545288085937;24,9545288085937;24,9759790039063;24,9974291992188
24,9438037109375;24,9545288085937;24,9545288085937;24,9759790039063
24,9330786132812;24,9438037109375;24,9545288085937;24,9545288085937
24,9330786132812;24,9330786132812;24,9438037109375;24,9545288085937
24,9009033203125;24,9330786132812;24,9330786132812;24,9438037109375
24,9009033203125;24,9009033203125;24,9330786132812;24,9330786132812
24,8687280273437;24,9009033203125;24,9009033203125;24,9330786132812
24,879453125;24,8687280273437;24,9009033203125;24,9009033203125
24,8687280273437;24,879453125;24,8687280273437;24,9009033203125
24,836552734375;24,8687280273437;24,879453125;24,8687280273437
24,8258276367187;24,836552734375;24,8687280273437;24,879453125
24,836552734375;24,8258276367187;24,836552734375;24,8687280273437
24,79365234375;24,836552734375;24,8258276367187;24,836552734375
24,7722021484375;24,79365234375;24,836552734375;24,8258276367187
24,7722021484375;24,7722021484375;24,79365234375;24,836552734375
24,750751953125;24,7722021484375;24,7722021484375;24,79365234375
24,7293017578125;24,750751953125;24,7722021484375;24,7722021484375
24,750751953125;24,7293017578125;24,750751953125;24,7722021484375
24,7185766601562;24,750751953125;24,7293017578125;24,750751953125
24,6864013671875;24,7185766601562;24,750751953125;24,7293017578125
24,6864013671875;24,6864013671875;24,7185766601562;24,750751953125
24,6971264648437;24,6864013671875;24,6864013671875;24,7185766601562
24,6864013671875;24,6971264648437;24,6864013671875;24,6864013671875
24,6864013671875;24,6864013671875;24,6971264648437;24,6864013671875
24,6864013671875;24,6864013671875;24,6864013671875;24,6971264648437
24,6971264648437;24,6864013671875;24,6864013671875;24,6864013671875
24,6864013671875;24,6971264648437;24,6864013671875;24,6864013671875
24,6864013671875;24,6864013671875;24,6971264648437;24,6864013671875
24,7614770507812;24,6864013671875;24,6864013671875;24,6971264648437
24,8687280273437;24,7614770507812;24,6864013671875;24,6864013671875
24,9974291992188;24,8687280273437;24,7614770507812;24,6864013671875
25,13685546875;24,9974291992188;24,8687280273437;24,7614770507812
25,2119311523437;25,13685546875;24,9974291992188;24,8687280273437
25,2762817382812;25,2119311523437;25,13685546875;24,9974291992188
25,30845703125;25,2762817382812;25,2119311523437;25,13685546875
25,2762817382812;25,30845703125;25,2762817382812;25,2119311523437
25,3191821289062;25,2762817382812;25,30845703125;25,2762817382812
25,3406323242187;25,3191821289062;25,2762817382812;25,30845703125
25,3191821289062;25,3406323242187;25,3191821289062;25,2762817382812
25,2977319335937;25,3191821289062;25,3406323242187;25,3191821289062
25,2762817382812;25,2977319335937;25,3191821289062;25,3406323242187
25,2333813476562;25,2762817382812;25,2977319335937;25,3191821289062
25,22265625;25,2333813476562;25,2762817382812;25,2977319335937
25,1690307617188;25,22265625;25,2333813476562;25,2762817382812
25,1475805664063;25,1690307617188;25,22265625;25,2333813476562
25,1046801757813;25,1475805664063;25,1690307617188;25,22265625
25,0617797851563;25,1046801757813;25,1475805664063;25,1690307617188
25,0403295898437;25,0617797851563;25,1046801757813;25,1475805664063
24,96525390625;25,0403295898437;25,0617797851563;25,1046801757813
24,922353515625;24,96525390625;25,0403295898437;25,0617797851563
24,8687280273437;24,922353515625;24,96525390625;25,0403295898437
24,8580029296875;24,8687280273437;24,922353515625;24,96525390625
24,79365234375;24,8580029296875;24,8687280273437;24,922353515625
24,750751953125;24,79365234375;24,8580029296875;24,8687280273437
24,7185766601562;24,750751953125;24,79365234375;24,8580029296875
24,6864013671875;24,7185766601562;24,750751953125;24,79365234375
24,6864013671875;24,6864013671875;24,7185766601562;24,750751953125
24,6542260742188;24,6864013671875;24,6864013671875;24,7185766601562
24,6006005859375;24,6542260742188;24,6864013671875;24,6864013671875
24,6006005859375;24,6006005859375;24,6542260742188;24,6864013671875
24,579150390625;24,6006005859375;24,6006005859375;24,6542260742188
24,5577001953125;24,579150390625;24,6006005859375;24,6006005859375
24,53625;24,5577001953125;24,579150390625;24,6006005859375
24,5147998046875;24,53625;24,5577001953125;24,579150390625
24,3324731445312;24,5147998046875;24,53625;24,5577001953125
24,3002978515625;24,3324731445312;24,5147998046875;24,53625
24,3002978515625;24,3002978515625;24,3324731445312;24,5147998046875
24,2895727539062;24,3002978515625;24,3002978515625;24,3324731445312
24,2681225585937;24,2895727539062;24,3002978515625;24,3002978515625
24,2895727539062;24,2681225585937;24,2895727539062;24,3002978515625
24,3539233398437;24,2895727539062;24,2681225585937;24,2895727539062
25,1904809570313;24,3539233398437;24,2895727539062;24,2681225585937
25,437158203125;25,1904809570313;24,3539233398437;24,2895727539062
26,1557397460938;25,437158203125;25,1904809570313;24,3539233398437
27,0459228515625;26,1557397460938;25,437158203125;25,1904809570313
27,7216040039062;27,0459228515625;26,1557397460938;25,437158203125
28,0219067382812;27,7216040039062;27,0459228515625;26,1557397460938
28,182783203125;28,0219067382812;27,7216040039062;27,0459228515625
28,74048828125;28,182783203125;28,0219067382812;27,7216040039062
29,6092211914062;28,74048828125;28,182783203125;28,0219067382812
30,3492529296875;29,6092211914062;28,74048828125;28,182783203125
31,7113403320312;30,3492529296875;29,6092211914062;28,74048828125
32,773125;31,7113403320312;30,3492529296875;29,6092211914062
33,7491088867188;32,773125;31,7113403320312;30,3492529296875
34,8966943359375;33,7491088867188;32,773125;31,7113403320312
35,3793237304687;34,8966943359375;33,7491088867188;32,773125
35,2506225585937;35,3793237304687;34,8966943359375;33,7491088867188
34,789443359375;35,2506225585937;35,3793237304687;34,8966943359375
34,489140625;34,789443359375;35,2506225585937;35,3793237304687
33,9421606445312;34,489140625;34,789443359375;35,2506225585937
33,45953125;33,9421606445312;34,489140625;34,789443359375
32,987626953125;33,45953125;33,9421606445312;34,489140625
32,4620971679687;32,987626953125;33,45953125;33,9421606445312
32,0116430664062;32,4620971679687;32,987626953125;33,45953125
31,4539379882813;32,0116430664062;32,4620971679687;32,987626953125
31,2072607421875;31,4539379882813;32,0116430664062;32,4620971679687
30,71390625;31,2072607421875;31,4539379882813;32,0116430664062
30,2956274414062;30,71390625;31,2072607421875;31,4539379882813
30,0918505859375;30,2956274414062;30,71390625;31,2072607421875
29,7808227539062;30,0918505859375;30,2956274414062;30,71390625
29,641396484375;29,7808227539062;30,0918505859375;30,2956274414062
29,1909423828125;29,641396484375;29,7808227539062;30,0918505859375
28,7941137695312;29,1909423828125;29,641396484375;29,7808227539062
28,7941137695312;28,7941137695312;29,1909423828125;29,641396484375
28,4509106445312;28,7941137695312;28,7941137695312;29,1909423828125
28,2364086914063;28,4509106445312;28,7941137695312;28,7941137695312
27,9468310546875;28,2364086914063;28,4509106445312;28,7941137695312
27,7966796875;27,9468310546875;28,2364086914063;28,4509106445312
27,667978515625;27,7966796875;27,9468310546875;28,2364086914063
27,5178271484375;27,667978515625;27,7966796875;27,9468310546875
27,2711499023437;27,5178271484375;27,667978515625;27,7966796875
27,53927734375;27,2711499023437;27,5178271484375;27,667978515625
28,9764404296875;27,53927734375;27,2711499023437;27,5178271484375
31,6469897460937;28,9764404296875;27,53927734375;27,2711499023437
36,8272119140625;31,6469897460937;28,9764404296875;27,53927734375
43,026318359375;36,8272119140625;31,6469897460937;28,9764404296875
45,8899194335937;43,026318359375;36,8272119140625;31,6469897460937
46,6406762695312;45,8899194335937;43,026318359375;36,8272119140625
48,5068432617187;46,6406762695312;45,8899194335937;43,026318359375
49,2146997070313;48,5068432617187;46,6406762695312;45,8899194335937
48,9143969726562;49,2146997070313;48,5068432617187;46,6406762695312
48,4210424804687;48,9143969726562;49,2146997070313;48,5068432617187
47,5094091796875;48,4210424804687;48,9143969726562;49,2146997070313
46,8230029296875;47,5094091796875;48,4210424804687;48,9143969726562
45,2464135742187;46,8230029296875;47,5094091796875;48,4210424804687
44,5600073242188;45,2464135742187;46,8230029296875;47,5094091796875
44,0344775390625;44,5600073242188;45,2464135742187;46,8230029296875
43,2300952148438;44,0344775390625;44,5600073242188;45,2464135742187
42,8868920898437;43,2300952148438;44,0344775390625;44,5600073242188
41,9859838867187;42,8868920898437;43,2300952148438;44,0344775390625
41,0636254882812;41,9859838867187;42,8868920898437;43,2300952148438
40,0876416015625;41,0636254882812;41,9859838867187;42,8868920898437
38,8113549804687;40,0876416015625;41,0636254882812;41,9859838867187
37,6852197265625;38,8113549804687;40,0876416015625;41,0636254882812
36,6556103515625;37,6852197265625;38,8113549804687;40,0876416015625
35,4865747070313;36,6556103515625;37,6852197265625;38,8113549804687
34,74654296875;35,4865747070313;36,6556103515625;37,6852197265625
34,23173828125;34,74654296875;35,4865747070313;36,6556103515625
33,5667822265625;34,23173828125;34,74654296875;35,4865747070313
32,901826171875;33,5667822265625;34,23173828125;34,74654296875
32,3762963867187;32,901826171875;33,5667822265625;34,23173828125
31,9151171875;32,3762963867187;32,901826171875;33,5667822265625
31,5719140625;31,9151171875;32,3762963867187;32,901826171875
31,2823364257812;31,5719140625;31,9151171875;32,3762963867187
30,9498583984375;31,2823364257812;31,5719140625;31,9151171875
30,4886791992187;30,9498583984375;31,2823364257812;31,5719140625
30,0489501953125;30,4886791992187;30,9498583984375;31,2823364257812
29,6199462890625;30,0489501953125;30,4886791992187;30,9498583984375
29,1051416015625;29,6199462890625;30,0489501953125;30,4886791992187
28,6868627929687;29,1051416015625;29,6199462890625;30,0489501953125
28,525986328125;28,6868627929687;29,1051416015625;29,6199462890625
28,1720581054687;28,525986328125;28,6868627929687;29,1051416015625
27,839580078125;28,1720581054687;28,525986328125;28,6868627929687
27,5714526367187;27,839580078125;28,1720581054687;28,525986328125
27,3033251953125;27,5714526367187;27,839580078125;28,1720581054687
27,1209985351563;27,3033251953125;27,5714526367187;27,839580078125
26,85287109375;27,1209985351563;27,3033251953125;27,5714526367187
26,6276440429688;26,85287109375;27,1209985351563;27,3033251953125
26,4238671875;26,6276440429688;26,85287109375;27,1209985351563
26,252265625;26,4238671875;26,6276440429688;26,85287109375
26,0163134765625;26,252265625;26,4238671875;26,6276440429688
25,8339868164062;26,0163134765625;26,252265625;26,4238671875
25,7910864257812;25,8339868164062;26,0163134765625;26,252265625
25,7052856445313;25,7910864257812;25,8339868164062;26,0163134765625
25,5980346679688;25,7052856445313;25,7910864257812;25,8339868164062
25,30845703125;25,5980346679688;25,7052856445313;25,7910864257812
25,1904809570313;25,30845703125;25,5980346679688;25,7052856445313
25,0725048828125;25,1904809570313;25,30845703125;25,5980346679688
24,9116284179687;25,0725048828125;25,1904809570313;25,30845703125
24,9330786132812;24,9116284179687;25,0725048828125;25,1904809570313
24,9545288085937;24,9330786132812;24,9116284179687;25,0725048828125
24,922353515625;24,9545288085937;24,9330786132812;24,9116284179687
24,9009033203125;24,922353515625;24,9545288085937;24,9330786132812
24,7722021484375;24,9009033203125;24,922353515625;24,9545288085937
24,7293017578125;24,7722021484375;24,9009033203125;24,922353515625
24,6756762695312;24,7293017578125;24,7722021484375;24,9009033203125
24,6756762695312;24,6756762695312;24,7293017578125;24,7722021484375
24,62205078125;24,6756762695312;24,6756762695312;24,7293017578125
24,5898754882812;24,62205078125;24,6756762695312;24,6756762695312
24,4718994140625;24,5898754882812;24,62205078125;24,6756762695312
24,4826245117188;24,4718994140625;24,5898754882812;24,62205078125
24,5147998046875;24,4826245117188;24,4718994140625;24,5898754882812
24,4718994140625;24,5147998046875;24,4826245117188;24,4718994140625
24,3646484375;24,4718994140625;24,5147998046875;24,4826245117188
24,3646484375;24,3646484375;24,4718994140625;24,5147998046875
24,3002978515625;24,3646484375;24,3646484375;24,4718994140625
24,1823217773437;24,3002978515625;24,3646484375;24,3646484375
24,193046875;24,1823217773437;24,3002978515625;24,3646484375
24,2466723632812;24,193046875;24,1823217773437;24,3002978515625
24,235947265625;24,2466723632812;24,193046875;24,1823217773437
24,2895727539062;24,235947265625;24,2466723632812;24,193046875
24,3110229492187;24,2895727539062;24,235947265625;24,2466723632812
24,3110229492187;24,3110229492187;24,2895727539062;24,235947265625
24,2144970703125;24,3110229492187;24,3110229492187;24,2895727539062
24,2466723632812;24,2144970703125;24,3110229492187;24,3110229492187
24,27884765625;24,2466723632812;24,2144970703125;24,3110229492187
24,2895727539062;24,27884765625;24,2466723632812;24,2144970703125
24,27884765625;24,2895727539062;24,27884765625;24,2466723632812
24,3753735351562;24,27884765625;24,2895727539062;24,27884765625
24,4289990234375;24,3753735351562;24,27884765625;24,2895727539062
24,4611743164063;24,4289990234375;24,3753735351562;24,27884765625
24,5255249023438;24,4611743164063;24,4289990234375;24,3753735351562
24,5577001953125;24,5255249023438;24,4611743164063;24,4289990234375
24,5898754882812;24,5577001953125;24,5255249023438;24,4611743164063
24,6327758789063;24,5898754882812;24,5577001953125;24,5255249023438
24,6864013671875;24,6327758789063;24,5898754882812;24,5577001953125
24,6542260742188;24,6864013671875;24,6327758789063;24,5898754882812
24,7400268554687;24,6542260742188;24,6864013671875;24,6327758789063
24,7722021484375;24,7400268554687;24,6542260742188;24,6864013671875
24,7722021484375;24,7722021484375;24,7400268554687;24,6542260742188
24,8043774414062;24,7722021484375;24,7722021484375;24,7400268554687
24,9116284179687;24,8043774414062;24,7722021484375;24,7722021484375
24,9438037109375;24,9116284179687;24,8043774414062;24,7722021484375
25,008154296875;24,9438037109375;24,9116284179687;24,8043774414062
24,9330786132812;25,008154296875;24,9438037109375;24,9116284179687
24,9545288085937;24,9330786132812;25,008154296875;24,9438037109375
25,0296044921875;24,9545288085937;24,9330786132812;25,008154296875
25,093955078125;25,0296044921875;24,9545288085937;24,9330786132812
25,1261303710937;25,093955078125;25,0296044921875;24,9545288085937
25,093955078125;25,1261303710937;25,093955078125;25,0296044921875
25,1475805664063;25,093955078125;25,1261303710937;25,093955078125
25,2119311523437;25,1475805664063;25,093955078125;25,1261303710937
25,2441064453125;25,2119311523437;25,1475805664063;25,093955078125
25,2762817382812;25,2441064453125;25,2119311523437;25,1475805664063
25,2333813476562;25,2762817382812;25,2441064453125;25,2119311523437
25,2119311523437;25,2333813476562;25,2762817382812;25,2441064453125
25,2119311523437;25,2119311523437;25,2333813476562;25,2762817382812
25,2441064453125;25,2119311523437;25,2119311523437;25,2333813476562
25,2441064453125;25,2441064453125;25,2119311523437;25,2119311523437
25,2441064453125;25,2441064453125;25,2441064453125;25,2119311523437
25,265556640625;25,2441064453125;25,2441064453125;25,2441064453125
25,2333813476562;25,265556640625;25,2441064453125;25,2441064453125
25,2548315429687;25,2333813476562;25,265556640625;25,2441064453125
25,2870068359375;25,2548315429687;25,2333813476562;25,265556640625
25,351357421875;25,2870068359375;25,2548315429687;25,2333813476562
25,4157080078125;25,351357421875;25,2870068359375;25,2548315429687
25,48005859375;25,4157080078125;25,351357421875;25,2870068359375
25,5444091796875;25,48005859375;25,4157080078125;25,351357421875
25,5122338867188;25,5444091796875;25,48005859375;25,4157080078125
25,5336840820313;25,5122338867188;25,5444091796875;25,48005859375
25,5551342773438;25,5336840820313;25,5122338867188;25,5444091796875
25,5765844726562;25,5551342773438;25,5336840820313;25,5122338867188
25,5873095703125;25,5765844726562;25,5551342773438;25,5336840820313
25,5873095703125;25,5873095703125;25,5765844726562;25,5551342773438
25,5980346679688;25,5873095703125;25,5873095703125;25,5765844726562
25,6409350585938;25,5980346679688;25,5873095703125;25,5873095703125
25,7052856445313;25,6409350585938;25,5980346679688;25,5873095703125
25,7589111328125;25,7052856445313;25,6409350585938;25,5980346679688
