Parametro,Value,NmeComp,Unnamed: 0,Autor 1,Ano de publicação,Título,Nome da revista/periódico,Volume,Páginas inicial e final,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Resultado,NumericTimestamp,Moving_Average
Temperature,0.30419580419580416,MainPumpP1,,,,,,,,,,,,,,,19098.67699074074,61.728571428571435
Temperature,0.3181818181818181,MainPumpP1,,,,,,,,,,,,,,,19098.679074074073,61.58571428571429
Temperature,0.33391608391608374,MainPumpP1,,,,,,,,,,,,,,,19098.68115740741,61.51428571428572
Temperature,0.2972027972027971,MainPumpP1,,,,,,,,,,,,,,,19098.683240740742,61.142857142857146
Temperature,0.30944055944055937,MainPumpP1,,,,,,,,,,,,,,,19098.685324074075,60.91428571428571
Temperature,0.3304195804195804,MainPumpP1,,,,,,,,,,,,,,,19098.687407407408,60.714285714285715
Temperature,0.3426573426573425,MainPumpP1,,,,,,,,,,,,,,,19098.68949074074,60.971428571428575
Temperature,0.35664335664335667,MainPumpP1,,,,,,,,,,,,,,,19098.691574074073,61.4
Temperature,0.3548951048951048,MainPumpP1,,,,,,,,,,,,,,,19098.693657407406,61.699999999999996
Temperature,0.35139860139860124,MainPumpP1,,,,,,,,,,,,,,,19098.69574074074,61.84285714285714
Temperature,0.36363636363636354,MainPumpP1,,,,,,,,,,,,,,,19098.697824074075,62.385714285714286
Temperature,0.3881118881118881,MainPumpP1,,,,,,,,,,,,,,,19098.69990740741,63.02857142857143
Temperature,0.3479020979020979,MainPumpP1,,,,,,,,,,,,,,,19098.70199074074,63.17142857142857
Temperature,0.3444055944055944,MainPumpP1,,,,,,,,,,,,,,,19098.704074074074,63.185714285714276
Temperature,0.3146853146853146,MainPumpP1,,,,,,,,,,,,,,,19098.706157407407,62.84285714285715
Temperature,0.3356643356643356,MainPumpP1,,,,,,,,,,,,,,,19098.70824074074,62.68571428571429
Temperature,0.3199300699300698,MainPumpP1,,,,,,,,,,,,,,,19098.710324074073,62.42857142857143
Temperature,0.2622377622377623,MainPumpP1,,,,,,,,,,,,,,,19098.71240740741,61.6
Temperature,0.29020979020979,MainPumpP1,,,,,,,,,,,,,,,19098.714490740742,60.8
Temperature,0.2884615384615383,MainPumpP1,,,,,,,,,,,,,,,19098.716574074075,60.31428571428571
Temperature,0.29020979020979,MainPumpP1,,,,,,,,,,,,,,,19098.718657407408,59.87142857142857
Temperature,0.2972027972027971,MainPumpP1,,,,,,,,,,,,,,,19098.72074074074,59.72857142857142
Temperature,0.29195804195804187,MainPumpP1,,,,,,,,,,,,,,,19098.722824074073,59.371428571428574
Temperature,0.27622377622377625,MainPumpP1,,,,,,,,,,,,,,,19098.724907407406,59.01428571428572
Temperature,0.2622377622377623,MainPumpP1,,,,,,,,,,,,,,,19098.72699074074,59.01428571428572
Temperature,0.2499999999999999,MainPumpP1,,,,,,,,,,,,,,,19098.729074074075,58.68571428571429
Temperature,0.23601398601398604,MainPumpP1,,,,,,,,,,,,,,,19098.73115740741,58.25714285714286
Temperature,0.20629370629370625,MainPumpP1,,,,,,,,,,,,,,,19098.73324074074,57.57142857142857
Temperature,0.17307692307692302,MainPumpP1,,,,,,,,,,,,,,,19098.735324074074,56.557142857142864
Temperature,0.21153846153846145,MainPumpP1,,,,,,,,,,,,,,,19098.737407407407,55.9
Temperature,0.2622377622377623,MainPumpP1,,,,,,,,,,,,,,,19098.73949074074,55.785714285714285
Temperature,0.3199300699300698,MainPumpP1,,,,,,,,,,,,,,,19098.741574074073,56.25714285714286
Temperature,0.32167832167832167,MainPumpP1,,,,,,,,,,,,,,,19098.74365740741,56.84285714285714
Temperature,0.35139860139860124,MainPumpP1,,,,,,,,,,,,,,,19098.745740740742,57.785714285714285
Temperature,0.36888111888111874,MainPumpP1,,,,,,,,,,,,,,,19098.747824074075,59.114285714285714
Temperature,0.3356643356643356,MainPumpP1,,,,,,,,,,,,,,,19098.749907407408,60.442857142857136
Temperature,0.34090909090909083,MainPumpP1,,,,,,,,,,,,,,,19098.75199074074,61.5
Temperature,0.38111888111888104,MainPumpP1,,,,,,,,,,,,,,,19098.754074074073,62.47142857142857
Temperature,0.3496503496503496,MainPumpP1,,,,,,,,,,,,,,,19098.756157407406,62.714285714285715
Temperature,0.3618881118881119,MainPumpP1,,,,,,,,,,,,,,,19098.75824074074,63.04285714285714
Temperature,0.3496503496503496,MainPumpP1,,,,,,,,,,,,,,,19098.760324074075,63.028571428571425
Temperature,0.34615384615384603,MainPumpP1,,,,,,,,,,,,,,,19098.76240740741,62.84285714285714
Temperature,0.3479020979020979,MainPumpP1,,,,,,,,,,,,,,,19098.76449074074,62.94285714285714
Temperature,0.37412587412587395,MainPumpP1,,,,,,,,,,,,,,,19098.766574074074,63.214285714285715
Temperature,0.3671328671328671,MainPumpP1,,,,,,,,,,,,,,,19098.768657407407,63.1
Temperature,0.3234265734265733,MainPumpP1,,,,,,,,,,,,,,,19098.77074074074,62.885714285714286
Temperature,0.28671328671328666,MainPumpP1,,,,,,,,,,,,,,,19098.772824074073,62.27142857142858
Temperature,0.29895104895104874,MainPumpP1,,,,,,,,,,,,,,,19098.77490740741,61.857142857142854
Temperature,0.3356643356643356,MainPumpP1,,,,,,,,,,,,,,,19098.776990740742,61.77142857142858
Temperature,0.3706293706293704,MainPumpP1,,,,,,,,,,,,,,,19098.779074074075,61.957142857142856
Temperature,0.3653846153846154,MainPumpP1,,,,,,,,,,,,,,,19098.781157407408,61.88571428571429
Temperature,0.34090909090909083,MainPumpP1,,,,,,,,,,,,,,,19098.78324074074,61.67142857142857
Temperature,0.27622377622377625,MainPumpP1,,,,,,,,,,,,,,,19098.785324074073,61.285714285714285
Temperature,0.2727272727272727,MainPumpP1,,,,,,,,,,,,,,,19098.787407407406,61.17142857142857
Temperature,0.29895104895104874,MainPumpP1,,,,,,,,,,,,,,,19098.78949074074,61.17142857142858
Temperature,0.3181818181818181,MainPumpP1,,,,,,,,,,,,,,,19098.791574074075,61.028571428571425
Temperature,0.3234265734265733,MainPumpP1,,,,,,,,,,,,,,,19098.79365740741,60.642857142857146
Temperature,0.3129370629370629,MainPumpP1,,,,,,,,,,,,,,,19098.79574074074,60.214285714285715
Temperature,0.3006993006993006,MainPumpP1,,,,,,,,,,,,,,,19098.797824074074,59.885714285714286
Temperature,0.2674825174825175,MainPumpP1,,,,,,,,,,,,,,,19098.799907407407,59.81428571428571
Temperature,0.28146853146853124,MainPumpP1,,,,,,,,,,,,,,,19098.80199074074,59.885714285714286
Temperature,0.30419580419580416,MainPumpP1,,,,,,,,,,,,,,,19098.804074074073,59.92857142857143
Temperature,0.32867132867132853,MainPumpP1,,,,,,,,,,,,,,,19098.80615740741,60.01428571428572
Temperature,0.33916083916083917,MainPumpP1,,,,,,,,,,,,,,,19098.808240740742,60.142857142857146
Temperature,0.3146853146853146,MainPumpP1,,,,,,,,,,,,,,,19098.810324074075,60.15714285714285
Temperature,0.3146853146853146,MainPumpP1,,,,,,,,,,,,,,,19098.812407407408,60.27142857142858
Temperature,0.35839160839160833,MainPumpP1,,,,,,,,,,,,,,,19098.81449074074,61.01428571428572
Temperature,0.36888111888111874,MainPumpP1,,,,,,,,,,,,,,,19098.816574074073,61.728571428571435
Temperature,0.3531468531468531,MainPumpP1,,,,,,,,,,,,,,,19098.818657407406,62.128571428571426
Temperature,0.31643356643356624,MainPumpP1,,,,,,,,,,,,,,,19098.82074074074,62.028571428571425
Temperature,0.27622377622377625,MainPumpP1,,,,,,,,,,,,,,,19098.822824074075,61.51428571428572
Temperature,0.25349650349650343,MainPumpP1,,,,,,,,,,,,,,,19098.82490740741,61.01428571428572
Temperature,0.22202797202797198,MainPumpP1,,,,,,,,,,,,,,,19098.82699074074,60.25714285714285
Temperature,0.20104895104895104,MainPumpP1,,,,,,,,,,,,,,,19098.829074074074,58.971428571428575
Temperature,0.16433566433566427,MainPumpP1,,,,,,,,,,,,,,,19098.831157407407,57.3
Temperature,0.17657342657342645,MainPumpP1,,,,,,,,,,,,,,,19098.83324074074,55.857142857142854
Temperature,0.22377622377622375,MainPumpP1,,,,,,,,,,,,,,,19098.835324074073,55.1
Temperature,0.29020979020979,MainPumpP1,,,,,,,,,,,,,,,19098.83740740741,55.214285714285715
Temperature,0.3006993006993006,MainPumpP1,,,,,,,,,,,,,,,19098.839490740742,55.6
Temperature,0.2727272727272727,MainPumpP1,,,,,,,,,,,,,,,19098.841574074075,56.01428571428572
Temperature,0.29020979020979,MainPumpP1,,,,,,,,,,,,,,,19098.843657407408,56.74285714285714
Temperature,0.31118881118881103,MainPumpP1,,,,,,,,,,,,,,,19098.84574074074,57.94285714285714
Temperature,0.3199300699300698,MainPumpP1,,,,,,,,,,,,,,,19098.847824074073,59.114285714285714
Temperature,0.3776223776223775,MainPumpP1,,,,,,,,,,,,,,,19098.849907407406,60.371428571428574
Temperature,0.38636363636363624,MainPumpP1,,,,,,,,,,,,,,,19098.85199074074,61.15714285714285
Temperature,0.3723776223776223,MainPumpP1,,,,,,,,,,,,,,,19098.854074074075,61.74285714285714
Temperature,0.35139860139860124,MainPumpP1,,,,,,,,,,,,,,,19098.85615740741,62.385714285714286
Temperature,0.3181818181818181,MainPumpP1,,,,,,,,,,,,,,,19098.85824074074,62.61428571428571
Temperature,0.27447552447552437,MainPumpP1,,,,,,,,,,,,,,,19098.860324074074,62.31428571428571
Temperature,0.26398601398601396,MainPumpP1,,,,,,,,,,,,,,,19098.862407407407,61.857142857142854
Temperature,0.2499999999999999,MainPumpP1,,,,,,,,,,,,,,,19098.86449074074,60.814285714285724
Temperature,0.23426573426573427,MainPumpP1,,,,,,,,,,,,,,,19098.866574074073,59.57142857142857
Temperature,0.22552447552447552,MainPumpP1,,,,,,,,,,,,,,,19098.86865740741,58.371428571428574
Temperature,0.19580419580419572,MainPumpP1,,,,,,,,,,,,,,,19098.870740740742,57.1
Temperature,0.17307692307692302,MainPumpP1,,,,,,,,,,,,,,,19098.872824074075,55.91428571428572
Temperature,0.15209790209790197,MainPumpP1,,,,,,,,,,,,,,,19098.874907407408,54.91428571428571
Temperature,0.1223776223776224,MainPumpP1,,,,,,,,,,,,,,,19098.87699074074,53.75714285714286
Temperature,0.09440559440559437,MainPumpP1,,,,,,,,,,,,,,,19098.879074074073,52.48571428571428
Temperature,0.0699300699300699,MainPumpP1,,,,,,,,,,,,,,,19098.881157407406,51.142857142857146
Temperature,0.036713286713286664,MainPumpP1,,,,,,,,,,,,,,,19098.88324074074,49.6
Temperature,0.020979020979020935,MainPumpP1,,,,,,,,,,,,,,,19098.885324074075,48.17142857142857
Temperature,0.020979020979020935,MainPumpP1,,,,,,,,,,,,,,,19098.91865740741,46.92857142857143
Temperature,0.1328671328671328,MainPumpP1,,,,,,,,,,,,,,,19098.92074074074,46.771428571428565
Temperature,0.21153846153846145,MainPumpP1,,,,,,,,,,,,,,,19098.922824074074,47.5
Temperature,0.2797202797202798,MainPumpP1,,,,,,,,,,,,,,,19098.924907407407,49.01428571428572
Temperature,0.28671328671328666,MainPumpP1,,,,,,,,,,,,,,,19098.92699074074,50.785714285714285
Temperature,0.3076923076923075,MainPumpP1,,,,,,,,,,,,,,,19098.929074074073,53.0
Temperature,0.3671328671328671,MainPumpP1,,,,,,,,,,,,,,,19098.93115740741,55.82857142857143
Temperature,0.36888111888111874,MainPumpP1,,,,,,,,,,,,,,,19098.933240740742,58.67142857142857
Temperature,0.34615384615384603,MainPumpP1,,,,,,,,,,,,,,,19098.935324074075,60.41428571428571
Temperature,0.2972027972027971,MainPumpP1,,,,,,,,,,,,,,,19098.937407407408,61.114285714285714
Temperature,0.26398601398601396,MainPumpP1,,,,,,,,,,,,,,,19098.93949074074,60.98571428571429
Temperature,0.24475524475524468,MainPumpP1,,,,,,,,,,,,,,,19098.941574074073,60.642857142857146
Temperature,0.2202797202797202,MainPumpP1,,,,,,,,,,,,,,,19098.943657407406,59.92857142857143
Temperature,0.23951048951048937,MainPumpP1,,,,,,,,,,,,,,,19098.94574074074,58.885714285714286
Temperature,0.2674825174825175,MainPumpP1,,,,,,,,,,,,,,,19098.947824074075,58.05714285714286
Temperature,0.2622377622377623,MainPumpP1,,,,,,,,,,,,,,,19098.94990740741,57.371428571428574
Temperature,0.25174825174825166,MainPumpP1,,,,,,,,,,,,,,,19098.95199074074,57.0
Temperature,0.23426573426573427,MainPumpP1,,,,,,,,,,,,,,,19098.954074074074,56.75714285714286
Temperature,0.22202797202797198,MainPumpP1,,,,,,,,,,,,,,,19098.956157407407,56.57142857142857
Temperature,0.21153846153846145,MainPumpP1,,,,,,,,,,,,,,,19098.95824074074,56.5
Temperature,0.20104895104895104,MainPumpP1,,,,,,,,,,,,,,,19098.960324074073,56.18571428571429
Temperature,0.1923076923076923,MainPumpP1,,,,,,,,,,,,,,,19098.96240740741,55.57142857142857
Temperature,0.17832167832167822,MainPumpP1,,,,,,,,,,,,,,,19098.964490740742,54.885714285714286
Temperature,0.16608391608391604,MainPumpP1,,,,,,,,,,,,,,,19098.966574074075,54.18571428571429
Temperature,0.14685314685314677,MainPumpP1,,,,,,,,,,,,,,,19098.968657407408,53.471428571428575
Temperature,0.15559440559440552,MainPumpP1,,,,,,,,,,,,,,,19098.97074074074,52.92857142857143
Temperature,0.15909090909090895,MainPumpP1,,,,,,,,,,,,,,,19098.972824074073,52.5
Temperature,0.15559440559440552,MainPumpP1,,,,,,,,,,,,,,,19098.974907407406,52.12857142857143
Temperature,0.15384615384615374,MainPumpP1,,,,,,,,,,,,,,,19098.97699074074,51.814285714285724
Temperature,0.14685314685314677,MainPumpP1,,,,,,,,,,,,,,,19098.979074074075,51.55714285714286
Temperature,0.14160839160839145,MainPumpP1,,,,,,,,,,,,,,,19098.98115740741,51.357142857142854
Temperature,0.1398601398601399,MainPumpP1,,,,,,,,,,,,,,,19098.98324074074,51.3
Temperature,0.13461538461538458,MainPumpP1,,,,,,,,,,,,,,,19098.985324074074,51.12857142857143
Temperature,0.1276223776223776,MainPumpP1,,,,,,,,,,,,,,,19098.987407407407,50.871428571428574
Temperature,0.13636363636363635,MainPumpP1,,,,,,,,,,,,,,,19098.98949074074,50.714285714285715
Temperature,0.1398601398601399,MainPumpP1,,,,,,,,,,,,,,,19098.991574074073,50.6
Temperature,0.13111888111888115,MainPumpP1,,,,,,,,,,,,,,,19098.99365740741,50.471428571428575
Temperature,0.11713286713286708,MainPumpP1,,,,,,,,,,,,,,,19098.995740740742,50.271428571428565
Temperature,0.09965034965034958,MainPumpP1,,,,,,,,,,,,,,,19098.997824074075,49.94285714285714
Temperature,0.0804195804195803,MainPumpP1,,,,,,,,,,,,,,,19098.999907407408,49.5
Temperature,0.06118881118881114,MainPumpP1,,,,,,,,,,,,,,,19099.00199074074,48.957142857142856
Temperature,0.04195804195804198,MainPumpP1,,,,,,,,,,,,,,,19099.004074074073,48.185714285714276
Temperature,0.02622377622377625,MainPumpP1,,,,,,,,,,,,,,,19099.006157407406,47.25714285714286
Temperature,0.006993006993006978,MainPumpP1,,,,,,,,,,,,,,,19099.00824074074,46.24285714285714
Temperature,0.019230769230769162,MainPumpP1,,,,,,,,,,,,,,,19099.054074074073,45.442857142857136
Temperature,0.020979020979020935,MainPumpP1,,,,,,,,,,,,,,,19099.05615740741,44.800000000000004
Temperature,0.0804195804195803,MainPumpP1,,,,,,,,,,,,,,,19099.058240740742,44.8
Temperature,0.1678321678321677,MainPumpP1,,,,,,,,,,,,,,,19099.060324074075,45.67142857142857
Temperature,0.24475524475524468,MainPumpP1,,,,,,,,,,,,,,,19099.062407407408,47.32857142857143
Temperature,0.2499999999999999,MainPumpP1,,,,,,,,,,,,,,,19099.06449074074,49.15714285714285
Temperature,0.2727272727272727,MainPumpP1,,,,,,,,,,,,,,,19099.066574074073,51.32857142857143
Temperature,0.27447552447552437,MainPumpP1,,,,,,,,,,,,,,,19099.068657407406,53.41428571428571
Temperature,0.2954545454545454,MainPumpP1,,,,,,,,,,,,,,,19099.07074074074,55.65714285714286
Temperature,0.3146853146853146,MainPumpP1,,,,,,,,,,,,,,,19099.072824074075,57.57142857142857
Temperature,0.35839160839160833,MainPumpP1,,,,,,,,,,,,,,,19099.07490740741,59.128571428571426
Temperature,0.3846153846153846,MainPumpP1,,,,,,,,,,,,,,,19099.07699074074,60.27142857142858
Temperature,0.32692307692307687,MainPumpP1,,,,,,,,,,,,,,,19099.079074074074,60.9
Temperature,0.30944055944055937,MainPumpP1,,,,,,,,,,,,,,,19099.081157407407,61.199999999999996
Temperature,0.35139860139860124,MainPumpP1,,,,,,,,,,,,,,,19099.08324074074,61.82857142857143
Temperature,0.3723776223776223,MainPumpP1,,,,,,,,,,,,,,,19099.085324074073,62.457142857142856
Temperature,0.3653846153846154,MainPumpP1,,,,,,,,,,,,,,,19099.08740740741,62.871428571428574
Temperature,0.32867132867132853,MainPumpP1,,,,,,,,,,,,,,,19099.089490740742,62.628571428571426
Temperature,0.26923076923076916,MainPumpP1,,,,,,,,,,,,,,,19099.091574074075,61.685714285714276
Temperature,0.29020979020979,MainPumpP1,,,,,,,,,,,,,,,19099.093657407408,61.385714285714286
Temperature,0.34615384615384603,MainPumpP1,,,,,,,,,,,,,,,19099.09574074074,61.685714285714276
Temperature,0.3479020979020979,MainPumpP1,,,,,,,,,,,,,,,19099.097824074073,61.65714285714286
Temperature,0.29020979020979,MainPumpP1,,,,,,,,,,,,,,,19099.099907407406,60.98571428571429
Temperature,0.29020979020979,MainPumpP1,,,,,,,,,,,,,,,19099.10199074074,60.37142857142857
Temperature,0.3024475524475523,MainPumpP1,,,,,,,,,,,,,,,19099.104074074075,60.15714285714285
Temperature,0.32167832167832167,MainPumpP1,,,,,,,,,,,,,,,19099.10615740741,60.58571428571429
Temperature,0.3706293706293704,MainPumpP1,,,,,,,,,,,,,,,19099.10824074074,61.24285714285714
Temperature,0.37587412587412583,MainPumpP1,,,,,,,,,,,,,,,19099.110324074074,61.48571428571428
Temperature,0.3531468531468531,MainPumpP1,,,,,,,,,,,,,,,19099.112407407407,61.528571428571425
Temperature,0.32867132867132853,MainPumpP1,,,,,,,,,,,,,,,19099.11449074074,61.84285714285714
Temperature,0.2954545454545454,MainPumpP1,,,,,,,,,,,,,,,19099.116574074073,61.88571428571429
Temperature,0.26398601398601396,MainPumpP1,,,,,,,,,,,,,,,19099.11865740741,61.57142857142857
Temperature,0.27097902097902105,MainPumpP1,,,,,,,,,,,,,,,19099.120740740742,61.15714285714286
Temperature,0.2972027972027971,MainPumpP1,,,,,,,,,,,,,,,19099.122824074075,60.557142857142864
Temperature,0.3234265734265733,MainPumpP1,,,,,,,,,,,,,,,19099.124907407408,60.12857142857143
Temperature,0.3321678321678321,MainPumpP1,,,,,,,,,,,,,,,19099.12699074074,59.957142857142856
Temperature,0.33391608391608374,MainPumpP1,,,,,,,,,,,,,,,19099.129074074073,60.0
Temperature,0.3548951048951048,MainPumpP1,,,,,,,,,,,,,,,19099.131157407406,60.48571428571428
Temperature,0.3706293706293704,MainPumpP1,,,,,,,,,,,,,,,19099.13324074074,61.357142857142854
Temperature,0.3199300699300698,MainPumpP1,,,,,,,,,,,,,,,19099.135324074075,61.75714285714285
Temperature,0.28671328671328666,MainPumpP1,,,,,,,,,,,,,,,19099.13740740741,61.67142857142857
Temperature,0.31643356643356624,MainPumpP1,,,,,,,,,,,,,,,19099.13949074074,61.614285714285714
Temperature,0.3181818181818181,MainPumpP1,,,,,,,,,,,,,,,19099.141574074074,61.5
Temperature,0.31643356643356624,MainPumpP1,,,,,,,,,,,,,,,19099.143657407407,61.357142857142854
Temperature,0.3024475524475523,MainPumpP1,,,,,,,,,,,,,,,19099.14574074074,60.92857142857143
Temperature,0.28146853146853124,MainPumpP1,,,,,,,,,,,,,,,19099.147824074073,60.2
Temperature,0.2622377622377623,MainPumpP1,,,,,,,,,,,,,,,19099.14990740741,59.728571428571435
Temperature,0.24475524475524468,MainPumpP1,,,,,,,,,,,,,,,19099.151990740742,59.385714285714286
Temperature,0.23076923076923062,MainPumpP1,,,,,,,,,,,,,,,19099.154074074075,58.685714285714276
Temperature,0.21678321678321677,MainPumpP1,,,,,,,,,,,,,,,19099.156157407408,57.857142857142854
Temperature,0.2027972027972027,MainPumpP1,,,,,,,,,,,,,,,19099.15824074074,56.92857142857143
Temperature,0.1923076923076923,MainPumpP1,,,,,,,,,,,,,,,19099.160324074073,56.028571428571425
Temperature,0.1748251748251748,MainPumpP1,,,,,,,,,,,,,,,19099.162407407406,55.15714285714285
Temperature,0.15909090909090895,MainPumpP1,,,,,,,,,,,,,,,19099.16449074074,54.31428571428571
Temperature,0.15384615384615374,MainPumpP1,,,,,,,,,,,,,,,19099.166574074075,53.57142857142857
Temperature,0.145104895104895,MainPumpP1,,,,,,,,,,,,,,,19099.16865740741,52.871428571428574
Temperature,0.11363636363636365,MainPumpP1,,,,,,,,,,,,,,,19099.17074074074,52.028571428571425
Temperature,0.10314685314685312,MainPumpP1,,,,,,,,,,,,,,,19099.172824074074,51.214285714285715
Temperature,0.09440559440559437,MainPumpP1,,,,,,,,,,,,,,,19099.174907407407,50.41428571428572
Temperature,0.0629370629370628,MainPumpP1,,,,,,,,,,,,,,,19099.17699074074,49.5
Temperature,0.0751748251748251,MainPumpP1,,,,,,,,,,,,,,,19099.179074074073,48.81428571428571
Temperature,0.13811188811188813,MainPumpP1,,,,,,,,,,,,,,,19099.18115740741,48.68571428571429
Temperature,0.2027972027972027,MainPumpP1,,,,,,,,,,,,,,,19099.183240740742,49.15714285714286
Temperature,0.25699300699300687,MainPumpP1,,,,,,,,,,,,,,,19099.185324074075,50.32857142857143
Temperature,0.2972027972027971,MainPumpP1,,,,,,,,,,,,,,,19099.187407407408,51.91428571428571
Temperature,0.35664335664335667,MainPumpP1,,,,,,,,,,,,,,,19099.18949074074,54.05714285714286
Temperature,0.3653846153846154,MainPumpP1,,,,,,,,,,,,,,,19099.191574074073,56.52857142857143
Temperature,0.32692307692307687,MainPumpP1,,,,,,,,,,,,,,,19099.193657407406,58.58571428571429
Temperature,0.27447552447552437,MainPumpP1,,,,,,,,,,,,,,,19099.19574074074,59.699999999999996
Temperature,0.30944055944055937,MainPumpP1,,,,,,,,,,,,,,,19099.197824074075,60.57142857142857
Temperature,0.3146853146853146,MainPumpP1,,,,,,,,,,,,,,,19099.19990740741,61.042857142857144
Temperature,0.31118881118881103,MainPumpP1,,,,,,,,,,,,,,,19099.20199074074,61.15714285714286
Temperature,0.2832167832167831,MainPumpP1,,,,,,,,,,,,,,,19099.204074074074,60.55714285714286
Temperature,0.29020979020979,MainPumpP1,,,,,,,,,,,,,,,19099.206157407407,59.942857142857136
Temperature,0.2779720279720279,MainPumpP1,,,,,,,,,,,,,,,19099.20824074074,59.542857142857144
Temperature,0.24125874125874114,MainPumpP1,,,,,,,,,,,,,,,19099.210324074073,59.27142857142858
Temperature,0.22902097902097884,MainPumpP1,,,,,,,,,,,,,,,19099.21240740741,58.61428571428571
Temperature,0.2604895104895104,MainPumpP1,,,,,,,,,,,,,,,19099.214490740742,58.17142857142857
Temperature,0.29195804195804187,MainPumpP1,,,,,,,,,,,,,,,19099.216574074075,58.01428571428572
Temperature,0.31118881118881103,MainPumpP1,,,,,,,,,,,,,,,19099.218657407408,58.24285714285715
Temperature,0.3199300699300698,MainPumpP1,,,,,,,,,,,,,,,19099.22074074074,58.48571428571428
Temperature,0.32692307692307687,MainPumpP1,,,,,,,,,,,,,,,19099.222824074073,58.885714285714286
Temperature,0.33916083916083917,MainPumpP1,,,,,,,,,,,,,,,19099.224907407406,59.685714285714276
Temperature,0.3479020979020979,MainPumpP1,,,,,,,,,,,,,,,19099.22699074074,60.65714285714286
Temperature,0.3444055944055944,MainPumpP1,,,,,,,,,,,,,,,19099.229074074075,61.34285714285714
Temperature,0.3444055944055944,MainPumpP1,,,,,,,,,,,,,,,19099.23115740741,61.77142857142858
Temperature,0.35839160839160833,MainPumpP1,,,,,,,,,,,,,,,19099.23324074074,62.15714285714285
Temperature,0.3479020979020979,MainPumpP1,,,,,,,,,,,,,,,19099.235324074074,62.38571428571429
Temperature,0.3321678321678321,MainPumpP1,,,,,,,,,,,,,,,19099.237407407407,62.42857142857143
Temperature,0.3321678321678321,MainPumpP1,,,,,,,,,,,,,,,19099.23949074074,62.37142857142857
Temperature,0.32867132867132853,MainPumpP1,,,,,,,,,,,,,,,19099.241574074073,62.214285714285715
Temperature,0.3321678321678321,MainPumpP1,,,,,,,,,,,,,,,19099.24365740741,62.11428571428572
Temperature,0.3356643356643356,MainPumpP1,,,,,,,,,,,,,,,19099.245740740742,62.042857142857144
Temperature,0.3374125874125873,MainPumpP1,,,,,,,,,,,,,,,19099.247824074075,61.871428571428574
Temperature,0.3374125874125873,MainPumpP1,,,,,,,,,,,,,,,19099.249907407408,61.785714285714285
Temperature,0.33916083916083917,MainPumpP1,,,,,,,,,,,,,,,19099.25199074074,61.84285714285714
Temperature,0.33916083916083917,MainPumpP1,,,,,,,,,,,,,,,19099.254074074073,61.9
Temperature,0.3444055944055944,MainPumpP1,,,,,,,,,,,,,,,19099.256157407406,62.02857142857143
Temperature,0.3548951048951048,MainPumpP1,,,,,,,,,,,,,,,19099.25824074074,62.214285714285715
Temperature,0.36013986013986,MainPumpP1,,,,,,,,,,,,,,,19099.260324074075,62.41428571428571
Temperature,0.3548951048951048,MainPumpP1,,,,,,,,,,,,,,,19099.26240740741,62.55714285714286
Temperature,0.37412587412587395,MainPumpP1,,,,,,,,,,,,,,,19099.26449074074,62.857142857142854
Temperature,0.3706293706293704,MainPumpP1,,,,,,,,,,,,,,,19099.266574074074,63.11428571428571
Temperature,0.3479020979020979,MainPumpP1,,,,,,,,,,,,,,,19099.268657407407,63.18571428571429
Temperature,0.3356643356643356,MainPumpP1,,,,,,,,,,,,,,,19099.27074074074,63.11428571428571
Temperature,0.33391608391608374,MainPumpP1,,,,,,,,,,,,,,,19099.272824074073,62.942857142857136
Temperature,0.33391608391608374,MainPumpP1,,,,,,,,,,,,,,,19099.27490740741,62.728571428571435
Temperature,0.33391608391608374,MainPumpP1,,,,,,,,,,,,,,,19099.276990740742,62.55714285714286
Temperature,0.3531468531468531,MainPumpP1,,,,,,,,,,,,,,,19099.279074074075,62.385714285714286
Temperature,0.34615384615384603,MainPumpP1,,,,,,,,,,,,,,,19099.281157407408,62.18571428571429
Temperature,0.3199300699300698,MainPumpP1,,,,,,,,,,,,,,,19099.28324074074,61.957142857142856
Temperature,0.3234265734265733,MainPumpP1,,,,,,,,,,,,,,,19099.285324074073,61.857142857142854
Temperature,0.32167832167832167,MainPumpP1,,,,,,,,,,,,,,,19099.287407407406,61.75714285714286
Temperature,0.3234265734265733,MainPumpP1,,,,,,,,,,,,,,,19099.28949074074,61.67142857142857
Temperature,0.3356643356643356,MainPumpP1,,,,,,,,,,,,,,,19099.291574074075,61.68571428571429
Temperature,0.34090909090909083,MainPumpP1,,,,,,,,,,,,,,,19099.29365740741,61.58571428571429
Temperature,0.34090909090909083,MainPumpP1,,,,,,,,,,,,,,,19099.29574074074,61.542857142857144
Temperature,0.3374125874125873,MainPumpP1,,,,,,,,,,,,,,,19099.297824074074,61.68571428571429
Temperature,0.34090909090909083,MainPumpP1,,,,,,,,,,,,,,,19099.299907407407,61.82857142857143
Temperature,0.34090909090909083,MainPumpP1,,,,,,,,,,,,,,,19099.30199074074,61.98571428571428
Temperature,0.34090909090909083,MainPumpP1,,,,,,,,,,,,,,,19099.304074074073,62.128571428571426
Temperature,0.34090909090909083,MainPumpP1,,,,,,,,,,,,,,,19099.30615740741,62.17142857142858
Temperature,0.3356643356643356,MainPumpP1,,,,,,,,,,,,,,,19099.308240740742,62.128571428571426
